tag,layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.3499999940395355,6,6,3,0,"[-0.05469639226794243, -0.06174403056502342, -0.03794645145535469, 0.01618211716413498, -0.019834153354167938, -0.04169696569442749, 0.018112055957317352, -0.05320538952946663]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.4000000059604645,6,6,3,0,"[-0.05544903501868248, -0.06225039064884186, -0.03840072453022003, 0.01142282783985138, -0.020504210144281387, -0.042126767337322235, 0.01342165470123291, -0.054001785814762115]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.45000001788139343,6,6,3,0,"[-0.05620168149471283, -0.06275674700737, -0.03885500133037567, 0.0066635459661483765, -0.021174266934394836, -0.04255656152963638, 0.008731253445148468, -0.0547981783747673]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.5,6,6,3,0,"[-0.05695432052016258, -0.06326310336589813, -0.039309270679950714, 0.0019042640924453735, -0.021844323724508286, -0.04298636317253113, 0.004040852189064026, -0.05559457093477249]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.550000011920929,6,6,3,0,"[-0.05770696699619293, -0.06376946717500687, -0.039763547480106354, -0.0028550177812576294, -0.022514380514621735, -0.04341616481542587, -0.0006495490670204163, -0.05639096722006798]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.6000000238418579,6,6,3,0,"[-0.05845960974693298, -0.064275823533535, -0.040217820554971695, -0.007614307105541229, -0.023184437304735184, -0.04384596645832062, -0.005339950323104858, -0.057187359780073166]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.6500000357627869,6,6,3,0,"[-0.059212252497673035, -0.06478218734264374, -0.040672093629837036, -0.012373588979244232, -0.023854494094848633, -0.04427576810121536, -0.0100303515791893, -0.057983752340078354]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.699999988079071,6,6,3,0,"[-0.059964895248413086, -0.06528854370117188, -0.04112636670470238, -0.017132870852947235, -0.024524549022316933, -0.04470556974411011, -0.014720745384693146, -0.05878014490008354]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.75,6,6,3,0,"[-0.06071753799915314, -0.06579490005970001, -0.04158063977956772, -0.021892152726650238, -0.025194605812430382, -0.04513537138700485, -0.019411146640777588, -0.05957654118537903]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.800000011920929,6,6,4,0,"[-0.06147018074989319, -0.06630125641822815, -0.04203491657972336, -0.02665143460035324, -0.02586466260254383, -0.0455651730298996, -0.02410154789686203, -0.060372933745384216]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.8500000238418579,4,4,6,0,"[-0.06222282350063324, -0.06680762022733688, -0.0424891896545887, -0.03141072392463684, -0.02653471939265728, -0.04599497467279434, -0.028791949152946472, -0.061169326305389404]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.9000000357627869,4,4,6,0,"[-0.06297546625137329, -0.06731398403644562, -0.04294346272945404, -0.036170005798339844, -0.02720477618277073, -0.04642477631568909, -0.03348235785961151, -0.06196572259068489]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,0.949999988079071,4,4,6,0,"[-0.06372810900211334, -0.06782034039497375, -0.04339773952960968, -0.04092928394675255, -0.027874832972884178, -0.04685457795858383, -0.038172751665115356, -0.06276211142539978]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.0,4,4,6,0,"[-0.0644807517528534, -0.06832669675350189, -0.04385200887918472, -0.04568856954574585, -0.028544889762997627, -0.04728437960147858, -0.0428631529211998, -0.06355850398540497]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.0500000715255737,4,4,2,0,"[-0.06523339450359344, -0.06883305311203003, -0.04430628567934036, -0.05044785887002945, -0.029214946553111076, -0.04771418124437332, -0.04755356162786484, -0.06435490399599075]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.100000023841858,4,4,2,0,"[-0.0659860372543335, -0.06933940947055817, -0.044760555028915405, -0.055207137018442154, -0.029885001480579376, -0.048143982887268066, -0.05224395543336868, -0.06515129655599594]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.149999976158142,4,4,2,0,"[-0.06673868000507355, -0.0698457732796669, -0.045214831829071045, -0.05996641889214516, -0.030555058270692825, -0.04857378453016281, -0.05693435296416283, -0.06594768911600113]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.2000000476837158,4,4,2,0,"[-0.0674913227558136, -0.07035213708877563, -0.045669108629226685, -0.06472571194171906, -0.031225115060806274, -0.049003586173057556, -0.061624761670827866, -0.06674408167600632]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.25,4,4,2,0,"[-0.06824396550655365, -0.07085849344730377, -0.04612337797880173, -0.06948498636484146, -0.031895171850919724, -0.0494333878159523, -0.06631515920162201, -0.0675404742360115]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.3000000715255737,4,4,2,0,"[-0.0689966082572937, -0.07136484980583191, -0.04657765477895737, -0.07424427568912506, -0.03256522864103317, -0.049863189458847046, -0.07100556790828705, -0.06833687424659729]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.350000023841858,4,4,2,0,"[-0.06974925100803375, -0.07187120616436005, -0.04703192412853241, -0.07900355756282806, -0.03323528543114662, -0.05029299110174179, -0.0756959617137909, -0.06913326680660248]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.399999976158142,4,4,2,0,"[-0.0705018937587738, -0.07237756997346878, -0.04748620092868805, -0.08376283198595047, -0.03390534222126007, -0.050722792744636536, -0.08038635551929474, -0.06992965936660767]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.4500000476837158,4,4,2,0,"[-0.07125453650951385, -0.07288392633199692, -0.04794047027826309, -0.08852212131023407, -0.03457539528608322, -0.05115259438753128, -0.08507676422595978, -0.07072605192661285]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.5,4,4,2,0,"[-0.0720071792602539, -0.07339029014110565, -0.04839474707841873, -0.09328140318393707, -0.03524545580148697, -0.051582396030426025, -0.08976715803146362, -0.07152244448661804]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.5500000715255737,4,4,2,0,"[-0.07275982201099396, -0.07389664649963379, -0.04884902387857437, -0.09804069250822067, -0.03591550886631012, -0.05201219767332077, -0.09445756673812866, -0.07231883704662323]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.600000023841858,4,4,2,0,"[-0.07351246476173401, -0.07440300285816193, -0.049303293228149414, -0.10279997438192368, -0.03658556938171387, -0.052441999316215515, -0.0991479679942131, -0.07311522960662842]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.649999976158142,4,4,2,0,"[-0.07426510751247406, -0.07490935921669006, -0.049757570028305054, -0.10755924880504608, -0.03725562244653702, -0.05287180095911026, -0.10383836179971695, -0.0739116221666336]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.7000000476837158,4,4,2,0,"[-0.07501775026321411, -0.0754157155752182, -0.050211839377880096, -0.11231853812932968, -0.037925682961940765, -0.053301602602005005, -0.10852877050638199, -0.0747080147266388]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.75,4,4,2,0,"[-0.07577039301395416, -0.07592208683490753, -0.050666116178035736, -0.11707782000303268, -0.038595736026763916, -0.05373140424489975, -0.11321916431188583, -0.07550440728664398]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.8000000715255737,4,4,2,0,"[-0.07652303576469421, -0.07642844319343567, -0.051120392978191376, -0.12183710932731628, -0.039265796542167664, -0.054161205887794495, -0.11790957301855087, -0.07630080729722977]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.850000023841858,4,4,2,0,"[-0.07727567851543427, -0.0769347995519638, -0.05157466232776642, -0.1265963912010193, -0.039935849606990814, -0.05459100753068924, -0.12259997427463531, -0.07709719985723495]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.899999976158142,4,4,2,0,"[-0.07802832126617432, -0.07744115591049194, -0.05202893912792206, -0.1313556730747223, -0.040605902671813965, -0.055020809173583984, -0.12729036808013916, -0.07789359241724014]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,1.9500000476837158,4,4,2,0,"[-0.07878096401691437, -0.07794751226902008, -0.0524832084774971, -0.1361149549484253, -0.04127596318721771, -0.05545061081647873, -0.1319807767868042, -0.07868998497724533]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.0,4,4,2,0,"[-0.07953360676765442, -0.07845388352870941, -0.05293748527765274, -0.1408742368221283, -0.04194601625204086, -0.055880412459373474, -0.13667117059230804, -0.07948637753725052]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.049999952316284,4,4,2,0,"[-0.08028624951839447, -0.07896023988723755, -0.05339175462722778, -0.1456335186958313, -0.04261607676744461, -0.05631020665168762, -0.1413615643978119, -0.0802827700972557]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.0999999046325684,4,4,2,0,"[-0.08103889226913452, -0.07946659624576569, -0.05384603142738342, -0.1503928005695343, -0.04328612983226776, -0.05674000829458237, -0.14605195820331573, -0.0810791626572609]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.1499998569488525,4,4,2,0,"[-0.08179153501987457, -0.07997295260429382, -0.054300300776958466, -0.1551520824432373, -0.04395619034767151, -0.05716980993747711, -0.15074235200881958, -0.08187555521726608]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.200000047683716,4,4,2,0,"[-0.08254417777061462, -0.08047930896282196, -0.054754577577114105, -0.1599113792181015, -0.04462624341249466, -0.05759961158037186, -0.1554327756166458, -0.08267195522785187]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.25,4,4,2,0,"[-0.08329682052135468, -0.0809856653213501, -0.055208854377269745, -0.1646706461906433, -0.04529630392789841, -0.0580294132232666, -0.16012316942214966, -0.08346834778785706]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.299999952316284,4,4,2,0,"[-0.08404946327209473, -0.08149203658103943, -0.05566312372684479, -0.1694299280643463, -0.04596635699272156, -0.058459214866161346, -0.1648135781288147, -0.08426474034786224]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.3499999046325684,4,4,2,0,"[-0.08480210602283478, -0.08199839293956757, -0.05611740052700043, -0.17418920993804932, -0.04663641005754471, -0.05888901650905609, -0.16950395703315735, -0.08506113290786743]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.4000000953674316,4,4,2,0,"[-0.08555474877357483, -0.0825047492980957, -0.05657167732715607, -0.1789485216140747, -0.047306470572948456, -0.059318818151950836, -0.17419439554214478, -0.08585753291845322]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.450000047683716,4,4,2,0,"[-0.08630739152431488, -0.08301110565662384, -0.05702594667673111, -0.18370778858661652, -0.0479765310883522, -0.05974861979484558, -0.17888477444648743, -0.0866539254784584]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.5,4,4,2,0,"[-0.08706003427505493, -0.08351746201515198, -0.05748022347688675, -0.18846707046031952, -0.048646584153175354, -0.060178421437740326, -0.18357518315315247, -0.08745031803846359]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.549999952316284,4,4,2,0,"[-0.08781267702579498, -0.08402381837368011, -0.05793449282646179, -0.19322635233402252, -0.049316637217998505, -0.06060822308063507, -0.1882655769586563, -0.08824671059846878]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.5999999046325684,4,4,2,0,"[-0.08856531977653503, -0.08453018963336945, -0.05838876962661743, -0.19798561930656433, -0.04998669773340225, -0.061038024723529816, -0.19295597076416016, -0.08904310315847397]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.6500000953674316,4,4,2,0,"[-0.08931797742843628, -0.08503654599189758, -0.058843038976192474, -0.20274493098258972, -0.050656758248806, -0.06146782636642456, -0.1976463943719864, -0.08983949571847916]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.700000047683716,4,4,2,0,"[-0.09007060527801514, -0.08554290235042572, -0.059297315776348114, -0.20750421285629272, -0.05132681131362915, -0.061897628009319305, -0.20233678817749023, -0.09063588827848434]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.75,4,4,2,0,"[-0.09082324802875519, -0.08604925870895386, -0.05975158512592316, -0.21226349472999573, -0.0519968643784523, -0.06232742965221405, -0.20702718198299408, -0.09143228083848953]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.799999952316284,4,4,2,0,"[-0.09157589077949524, -0.086555615067482, -0.060205861926078796, -0.21702277660369873, -0.05266692489385605, -0.0627572312951088, -0.21171757578849792, -0.09222867339849472]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.8499999046325684,4,4,2,0,"[-0.09232853353023529, -0.08706197142601013, -0.060660138726234436, -0.22178204357624054, -0.0533369779586792, -0.06318703293800354, -0.21640798449516296, -0.09302506595849991]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.9000000953674316,4,4,2,0,"[-0.09308119118213654, -0.08756834268569946, -0.06111440807580948, -0.22654134035110474, -0.05400703847408295, -0.06361683458089828, -0.221098393201828, -0.0938214659690857]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,2.950000047683716,4,4,2,0,"[-0.09383383393287659, -0.0880746990442276, -0.06156868487596512, -0.23130062222480774, -0.0546770915389061, -0.06404663622379303, -0.22578880190849304, -0.09461785852909088]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.0,4,4,2,0,"[-0.09458646178245544, -0.08858105540275574, -0.06202295422554016, -0.23605990409851074, -0.055347152054309845, -0.06447643786668777, -0.2304791957139969, -0.09541425108909607]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.049999952316284,4,4,2,0,"[-0.0953391045331955, -0.08908741176128387, -0.0624772310256958, -0.24081918597221375, -0.056017205119132996, -0.06490623950958252, -0.23516958951950073, -0.09621064364910126]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.0999999046325684,4,4,2,0,"[-0.09609174728393555, -0.08959376811981201, -0.06293150037527084, -0.24557846784591675, -0.056687258183956146, -0.06533604115247726, -0.23985998332500458, -0.09700703620910645]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.1500000953674316,4,4,2,0,"[-0.09684440493583679, -0.09010013937950134, -0.06338577717542648, -0.25033777952194214, -0.057357318699359894, -0.06576584279537201, -0.2445504069328308, -0.09780343621969223]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.200000047683716,4,4,2,0,"[-0.09759704768657684, -0.09060649573802948, -0.06384005397558212, -0.25509703159332275, -0.05802737921476364, -0.06619564443826675, -0.24924080073833466, -0.09859982877969742]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.25,4,4,2,0,"[-0.0983496904373169, -0.09111285209655762, -0.06429432332515717, -0.25985634326934814, -0.05869743227958679, -0.0666254460811615, -0.2539311945438385, -0.0993962213397026]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.299999952316284,4,4,2,0,"[-0.09910233318805695, -0.09161920845508575, -0.0647486001253128, -0.26461559534072876, -0.05936748534440994, -0.06705524772405624, -0.25862157344818115, -0.1001926138997078]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.3499999046325684,4,4,2,0,"[-0.0998549610376358, -0.09212556481361389, -0.06520286947488785, -0.26937487721443176, -0.06003754585981369, -0.06748504936695099, -0.2633119821548462, -0.10098900645971298]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.4000000953674316,4,4,2,0,"[-0.10060761868953705, -0.09263192117214203, -0.06565714627504349, -0.27413415908813477, -0.06070759892463684, -0.06791485100984573, -0.26800239086151123, -0.10178539901971817]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.450000047683716,4,4,2,0,"[-0.1013602614402771, -0.09313829243183136, -0.06611142307519913, -0.27889347076416016, -0.06137765944004059, -0.06834465265274048, -0.27269279956817627, -0.10258179157972336]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.5,4,4,2,0,"[-0.10211290419101715, -0.0936446487903595, -0.06656569242477417, -0.28365272283554077, -0.06204771250486374, -0.06877445429563522, -0.2773832082748413, -0.10337818413972855]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.549999952316284,4,4,2,0,"[-0.1028655469417572, -0.09415100514888763, -0.06701996922492981, -0.28841203451156616, -0.06271777302026749, -0.06920424848794937, -0.28207358717918396, -0.10417457669973373]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.5999999046325684,4,4,2,0,"[-0.10361818969249725, -0.09465736150741577, -0.06747423857450485, -0.2931712865829468, -0.06338782608509064, -0.06963405013084412, -0.286763995885849, -0.10497096925973892]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.6500000953674316,4,4,2,0,"[-0.1043708324432373, -0.09516371786594391, -0.06792851537466049, -0.29793059825897217, -0.06405788660049438, -0.07006385922431946, -0.29145440459251404, -0.10576736927032471]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.700000047683716,4,4,2,0,"[-0.10512347519397736, -0.09567007422447205, -0.06838279217481613, -0.30268988013267517, -0.06472793966531754, -0.0704936534166336, -0.2961447834968567, -0.1065637618303299]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.75,4,4,2,0,"[-0.10587611794471741, -0.09617644548416138, -0.06883706152439117, -0.3074491620063782, -0.06539800018072128, -0.07092345505952835, -0.30083519220352173, -0.10736015439033508]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.799999952316284,4,4,2,0,"[-0.10662876069545746, -0.09668280184268951, -0.06929133832454681, -0.3122084140777588, -0.06606805324554443, -0.0713532567024231, -0.30552560091018677, -0.10815654695034027]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.8499999046325684,4,4,2,0,"[-0.10738140344619751, -0.09718915820121765, -0.06974560767412186, -0.3169677257537842, -0.06673810631036758, -0.07178305834531784, -0.3102160096168518, -0.10895293951034546]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.9000000953674316,4,4,2,0,"[-0.10813404619693756, -0.09769551455974579, -0.0701998844742775, -0.3217270076274872, -0.06740816682577133, -0.07221285998821259, -0.31490641832351685, -0.10974933952093124]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,3.950000047683716,4,4,2,0,"[-0.10888668894767761, -0.09820187091827393, -0.07065415382385254, -0.3264862895011902, -0.06807821989059448, -0.07264266163110733, -0.3195968270301819, -0.11054573208093643]"
natural_granularity_AC1_total20k,13,10.0,2.397895336151123,4.0,4,4,2,0,"[-0.10963933169841766, -0.09870824217796326, -0.07110843062400818, -0.3312455713748932, -0.06874828040599823, -0.07307247072458267, -0.32428720593452454, -0.11134212464094162]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.0,6,6,3,0,"[-0.050630081444978714, -0.05985603481531143, -0.035596299916505814, 0.054887428879737854, -0.015471119433641434, -0.03971989452838898, 0.05646273493766785, -0.0487242192029953]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.05000000074505806,6,6,3,0,"[-0.051382724195718765, -0.06036239489912987, -0.036050572991371155, 0.05012814700603485, -0.016141176223754883, -0.04014969617128372, 0.051772341132164, -0.04952061548829079]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.10000000149011612,6,6,3,0,"[-0.052135366946458817, -0.060868751257658005, -0.036504849791526794, 0.04536886513233185, -0.016811233013868332, -0.04057949781417847, 0.04708193242549896, -0.050317008048295975]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.15000000596046448,6,6,3,0,"[-0.05288800969719887, -0.06137511134147644, -0.03695911914110184, 0.040609583258628845, -0.01748128980398178, -0.04100929945707321, 0.04239153861999512, -0.05111340060830116]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.20000000298023224,6,6,3,0,"[-0.05364065244793892, -0.061881471425294876, -0.03741339594125748, 0.03585030138492584, -0.01815134659409523, -0.04143910109996796, 0.03770112991333008, -0.05190979689359665]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.25,6,6,3,0,"[-0.05439329519867897, -0.06238782778382301, -0.03786766901612282, 0.03109101951122284, -0.01882140152156353, -0.0418689027428627, 0.03301073610782623, -0.05270618945360184]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.30000001192092896,6,6,3,0,"[-0.05514593794941902, -0.06289418786764145, -0.03832194209098816, 0.026331722736358643, -0.01949145831167698, -0.042298704385757446, 0.028320327401161194, -0.053502582013607025]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.3499999940395355,6,6,3,0,"[-0.05589858070015907, -0.06340055167675018, -0.0387762151658535, 0.021572448313236237, -0.020161515101790428, -0.04272850602865219, 0.02362992614507675, -0.05429897457361221]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.4000000059604645,6,6,3,0,"[-0.056651223450899124, -0.06390690803527832, -0.03923048824071884, 0.016813158988952637, -0.020831571891903877, -0.043158307671546936, 0.01893952488899231, -0.0550953708589077]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.45000001788139343,6,6,3,0,"[-0.057403869926929474, -0.06441326439380646, -0.03968476504087448, 0.012053877115249634, -0.021501628682017326, -0.04358810931444168, 0.014249123632907867, -0.05589176341891289]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.5,6,6,3,0,"[-0.05815650895237923, -0.0649196207523346, -0.040139034390449524, 0.007294595241546631, -0.022171685472130775, -0.044017910957336426, 0.009558722376823425, -0.056688155978918076]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.550000011920929,6,6,3,0,"[-0.058909155428409576, -0.06542598456144333, -0.040593311190605164, 0.002535313367843628, -0.022841740399599075, -0.04444771260023117, 0.004868321120738983, -0.05748455226421356]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.6000000238418579,6,6,3,0,"[-0.05966179817914963, -0.06593234091997147, -0.041047584265470505, -0.002223975956439972, -0.023511797189712524, -0.044877514243125916, 0.00017791986465454102, -0.05828094482421875]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.6500000357627869,6,6,3,0,"[-0.06041444092988968, -0.0664387047290802, -0.041501857340335846, -0.006983257830142975, -0.024181853979825974, -0.04530731588602066, -0.004512481391429901, -0.05907733738422394]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.699999988079071,6,6,3,0,"[-0.06116708368062973, -0.06694506108760834, -0.04195613041520119, -0.011742539703845978, -0.024851910769939423, -0.045737117528915405, -0.009202875196933746, -0.059873729944229126]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.75,6,6,3,0,"[-0.06191972643136978, -0.06745141744613647, -0.04241040349006653, -0.01650182157754898, -0.02552196756005287, -0.04616691917181015, -0.013893276453018188, -0.06067012622952461]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.800000011920929,6,6,3,0,"[-0.06267236918210983, -0.06795777380466461, -0.04286468029022217, -0.021261103451251984, -0.02619202435016632, -0.046596720814704895, -0.01858367770910263, -0.0614665187895298]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.8500000238418579,6,6,3,0,"[-0.06342501193284988, -0.06846413761377335, -0.04331894963979721, -0.026020392775535583, -0.02686208114027977, -0.04702652245759964, -0.023274078965187073, -0.06226291134953499]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.9000000357627869,4,4,6,0,"[-0.06417765468358994, -0.06897050142288208, -0.04377322643995285, -0.030779674649238586, -0.02753213793039322, -0.047456324100494385, -0.027964487671852112, -0.06305930763483047]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,0.949999988079071,4,4,6,0,"[-0.06493029743432999, -0.06947685778141022, -0.04422750324010849, -0.03553895652294159, -0.02820219285786152, -0.04788612574338913, -0.03265488147735596, -0.06385570019483566]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.0,4,4,6,0,"[-0.06568294018507004, -0.06998321413993835, -0.04468177258968353, -0.04029823839664459, -0.028872249647974968, -0.048315927386283875, -0.0373452827334404, -0.06465209275484085]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.0500000715255737,4,4,6,0,"[-0.06643558293581009, -0.07048957049846649, -0.04513604938983917, -0.04505752772092819, -0.029542306438088417, -0.04874572902917862, -0.04203569144010544, -0.06544849276542664]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.100000023841858,4,4,2,0,"[-0.06718822568655014, -0.07099592685699463, -0.045590318739414215, -0.0498168058693409, -0.030212363228201866, -0.049175530672073364, -0.04672608524560928, -0.06624488532543182]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.149999976158142,4,4,2,0,"[-0.06794086843729019, -0.07150229066610336, -0.046044595539569855, -0.0545760877430439, -0.030882418155670166, -0.04960533231496811, -0.05141648277640343, -0.06704127788543701]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.2000000476837158,4,4,2,0,"[-0.06869351118803024, -0.0720086544752121, -0.046498872339725494, -0.0593353770673275, -0.031552478671073914, -0.050035133957862854, -0.056106891483068466, -0.0678376704454422]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.25,4,4,2,0,"[-0.0694461539387703, -0.07251501083374023, -0.04695314168930054, -0.0640946552157402, -0.032222531735897064, -0.050464928150177, -0.06079728901386261, -0.06863406300544739]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.3000000715255737,4,4,2,0,"[-0.07019880414009094, -0.07302136719226837, -0.04740741848945618, -0.0688539445400238, -0.03289259225130081, -0.050894737243652344, -0.06548769772052765, -0.06943045556545258]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.350000023841858,4,4,2,0,"[-0.0709514394402504, -0.07352772355079651, -0.04786168783903122, -0.0736132264137268, -0.03356264531612396, -0.05132453143596649, -0.0701780915260315, -0.07022684812545776]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.399999976158142,4,4,2,0,"[-0.07170408219099045, -0.07403408735990524, -0.04831596463918686, -0.07837250083684921, -0.03423270210623741, -0.05175433307886124, -0.07486848533153534, -0.07102324068546295]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.4500000476837158,4,4,2,0,"[-0.0724567323923111, -0.07454044371843338, -0.0487702339887619, -0.08313179016113281, -0.03490275889635086, -0.05218413472175598, -0.07955889403820038, -0.07181963324546814]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.5,4,4,2,0,"[-0.07320937514305115, -0.07504680752754211, -0.04922451078891754, -0.08789107203483582, -0.03557281196117401, -0.052613936364650726, -0.08424928784370422, -0.07261602580547333]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.5500000715255737,4,4,2,0,"[-0.0739620178937912, -0.07555316388607025, -0.04967878758907318, -0.09265036135911942, -0.03624287247657776, -0.05304373800754547, -0.08893969655036926, -0.07341241836547852]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.600000023841858,4,4,2,0,"[-0.07471466064453125, -0.07605952024459839, -0.050133056938648224, -0.09740964323282242, -0.03691292554140091, -0.053473539650440216, -0.0936300978064537, -0.0742088109254837]"
natural_granularity_AC1_total20k,13,11.0,2.4849066734313965,1.649999976158142,4,4,2,0,"[-0.0754673033952713, -0.07656587660312653, -0.050587333738803864, -0.10216891765594482, -0.03758298605680466, -0.05390334129333496, -0.09832049161195755, -0.07500520348548889]"
