layer,entropy,length,top1,top2_a,top2_b,top2_same_pair,logits_json
19,2.0,10.0,5,5,2,0,"[-0.13091689348220825, -0.34307077527046204, -0.0333009734749794, -0.3116210103034973, -0.049409836530685425, 0.33948904275894165, -0.11364983022212982, -0.288594514131546]"
19,2.0,11.0,5,5,2,0,"[-0.13965892791748047, -0.3694320619106293, -0.03496064618229866, -0.33491015434265137, -0.040181152522563934, 0.387005090713501, -0.12151172757148743, -0.30256325006484985]"
19,2.0,12.0,5,5,4,1,"[-0.1484009474515915, -0.3957933485507965, -0.03662031888961792, -0.3581992983818054, -0.030952461063861847, 0.4345211982727051, -0.12937362492084503, -0.3165319859981537]"
19,2.0,13.0,5,5,4,1,"[-0.1571429818868637, -0.42215463519096375, -0.03827999159693718, -0.3814884424209595, -0.02172376960515976, 0.4820372462272644, -0.13723550736904144, -0.3305007219314575]"
19,2.0,14.0,5,5,4,1,"[-0.16588500142097473, -0.448515921831131, -0.03993966802954674, -0.4047776460647583, -0.012495093047618866, 0.5295532941818237, -0.14509740471839905, -0.34446945786476135]"
19,2.0,15.0,5,5,4,1,"[-0.17462703585624695, -0.4748772084712982, -0.041599340736866, -0.42806679010391235, -0.0032664015889167786, 0.5770693421363831, -0.15295930206775665, -0.3584381937980652]"
19,2.0,16.0,5,5,4,1,"[-0.18336905539035797, -0.5012384653091431, -0.04325901344418526, -0.4513559341430664, 0.005962289869785309, 0.6245853900909424, -0.16082119941711426, -0.372406929731369]"
19,2.049999952316284,1.0,2,2,6,0,"[-0.052675776183605194, -0.10713720321655273, -0.018446892499923706, -0.10318314284086227, -0.13200658559799194, -0.08577962219715118, -0.04328584671020508, -0.16357435286045074]"
19,2.049999952316284,2.0,2,2,5,0,"[-0.06141779571771622, -0.13349848985671997, -0.020106567069888115, -0.12647227942943573, -0.12277790904045105, -0.03826356679201126, -0.05114774405956268, -0.17754308879375458]"
19,2.049999952316284,3.0,5,5,2,0,"[-0.07015982270240784, -0.1598597913980484, -0.021766239777207375, -0.14976143836975098, -0.11354921758174896, 0.009252496063709259, -0.05900964140892029, -0.19151180982589722]"
19,2.049999952316284,4.0,5,5,2,0,"[-0.07890184968709946, -0.18622107803821564, -0.023425914347171783, -0.17305058240890503, -0.10432052612304688, 0.05676853656768799, -0.0668715387582779, -0.20548054575920105]"
19,2.049999952316284,5.0,5,5,2,0,"[-0.08764387667179108, -0.21258236467838287, -0.025085588917136192, -0.19633972644805908, -0.09509184211492538, 0.10428458452224731, -0.0747334361076355, -0.21944928169250488]"
19,2.049999952316284,6.0,5,5,2,0,"[-0.0963858962059021, -0.2389436513185501, -0.026745261624455452, -0.21962887048721313, -0.0858631581068039, 0.15180066227912903, -0.0825953334569931, -0.23341801762580872]"
19,2.049999952316284,7.0,5,5,2,0,"[-0.10512792319059372, -0.26530495285987854, -0.02840493433177471, -0.24291804432868958, -0.0766344666481018, 0.19931671023368835, -0.09045723080635071, -0.24738675355911255]"
19,2.049999952316284,8.0,5,5,2,0,"[-0.11386995017528534, -0.2916662395000458, -0.03006460890173912, -0.26620718836784363, -0.06740577518939972, 0.24683275818824768, -0.09831912815570831, -0.2613554894924164]"
19,2.049999952316284,9.0,5,5,2,0,"[-0.12261197715997696, -0.318027526140213, -0.03172428160905838, -0.2894963324069977, -0.05817708745598793, 0.294348806142807, -0.10618102550506592, -0.2753242254257202]"
19,2.049999952316284,10.0,5,5,2,0,"[-0.13135400414466858, -0.34438884258270264, -0.03338395431637764, -0.31278547644615173, -0.04894840344786644, 0.34186485409736633, -0.11404292285442352, -0.28929296135902405]"
19,2.049999952316284,11.0,5,5,2,0,"[-0.1400960236787796, -0.3707501292228699, -0.0350436307489872, -0.3360746204853058, -0.03971971943974495, 0.38938093185424805, -0.12190482020378113, -0.3032616972923279]"
19,2.049999952316284,12.0,5,5,4,1,"[-0.14883804321289062, -0.3971114158630371, -0.03670330345630646, -0.35936376452445984, -0.030491027981042862, 0.43689703941345215, -0.12976671755313873, -0.3172304332256317]"
19,2.049999952316284,13.0,5,5,4,1,"[-0.15758007764816284, -0.42347270250320435, -0.03836297616362572, -0.3826529085636139, -0.021262336522340775, 0.4844130873680115, -0.13762860000133514, -0.33119913935661316]"
19,2.049999952316284,14.0,5,5,4,1,"[-0.16632209718227386, -0.4498339891433716, -0.04002264887094498, -0.40594208240509033, -0.01203366369009018, 0.5319291353225708, -0.14549051225185394, -0.3451679050922394]"
19,2.049999952316284,15.0,5,5,4,1,"[-0.17506413161754608, -0.4761952757835388, -0.041682321578264236, -0.4292312264442444, -0.002804972231388092, 0.5794451832771301, -0.15335239470005035, -0.3591366112232208]"
19,2.049999952316284,16.0,5,5,4,1,"[-0.1838061511516571, -0.502556562423706, -0.043341998010873795, -0.45252037048339844, 0.006423719227313995, 0.6269612312316895, -0.16121430695056915, -0.37310537695884705]"
19,2.0999999046325684,1.0,2,2,6,0,"[-0.05311287194490433, -0.10845527052879333, -0.018529877066612244, -0.1043476015329361, -0.13154515624046326, -0.0834038257598877, -0.04367893934249878, -0.16427278518676758]"
19,2.0999999046325684,2.0,2,2,5,0,"[-0.06185489892959595, -0.13481655716896057, -0.020189551636576653, -0.12763674557209015, -0.12231647223234177, -0.03588777035474777, -0.051540836691856384, -0.1782415211200714]"
19,2.0999999046325684,3.0,5,5,2,0,"[-0.07059692591428757, -0.161177858710289, -0.021849224343895912, -0.1509258896112442, -0.11308778822422028, 0.011628299951553345, -0.05940273404121399, -0.19221025705337524]"
19,2.0999999046325684,4.0,5,5,2,0,"[-0.07933895289897919, -0.18753914535045624, -0.02350889891386032, -0.17421504855155945, -0.10385909676551819, 0.05914434790611267, -0.0672646313905716, -0.20617899298667908]"
19,2.0999999046325684,5.0,5,5,2,0,"[-0.08808097243309021, -0.21390043199062347, -0.02516857348382473, -0.1975041925907135, -0.0946304053068161, 0.106660395860672, -0.0751265287399292, -0.2201477289199829]"
19,2.0999999046325684,6.0,5,5,2,0,"[-0.09682299941778183, -0.2402617186307907, -0.02682824619114399, -0.22079333662986755, -0.08540172129869461, 0.1541764736175537, -0.0829884260892868, -0.23411644995212555]"
19,2.0999999046325684,7.0,5,5,2,0,"[-0.10556502640247345, -0.26662302017211914, -0.02848791889846325, -0.2440824955701828, -0.07617303729057312, 0.20169252157211304, -0.09085032343864441, -0.24808518588542938]"
19,2.0999999046325684,8.0,5,5,2,0,"[-0.11430704593658447, -0.2929843068122864, -0.030147593468427658, -0.26737165451049805, -0.06694434583187103, 0.24920856952667236, -0.09871222078800201, -0.262053906917572]"
19,2.0999999046325684,9.0,5,5,2,0,"[-0.12304908037185669, -0.3193455934524536, -0.03180726617574692, -0.2906607985496521, -0.057715654373168945, 0.2967246174812317, -0.10657411813735962, -0.27602264285087585]"
19,2.0999999046325684,10.0,5,5,2,0,"[-0.1317910999059677, -0.34570688009262085, -0.03346693888306618, -0.31394994258880615, -0.048486970365047455, 0.344240665435791, -0.11443601548671722, -0.2899913787841797]"
19,2.0999999046325684,11.0,5,5,2,0,"[-0.14053311944007874, -0.3720681667327881, -0.035126615315675735, -0.3372390866279602, -0.039258286356925964, 0.39175671339035034, -0.12229791283607483, -0.3039601147174835]"
19,2.0999999046325684,12.0,5,5,4,1,"[-0.14927515387535095, -0.3984294533729553, -0.036786288022994995, -0.36052823066711426, -0.030029594898223877, 0.43927282094955444, -0.13015981018543243, -0.31792885065078735]"
19,2.0999999046325684,13.0,5,5,4,1,"[-0.15801717340946198, -0.42479074001312256, -0.038445960730314255, -0.3838173747062683, -0.02080090343952179, 0.48678886890411377, -0.13802170753479004, -0.3318975865840912]"
19,2.0999999046325684,14.0,5,5,4,1,"[-0.166759192943573, -0.4511520266532898, -0.040105633437633514, -0.40710654854774475, -0.011572226881980896, 0.5343049168586731, -0.14588360488414764, -0.345866322517395]"
19,2.0999999046325684,15.0,5,5,4,1,"[-0.17550122737884521, -0.47751331329345703, -0.041765306144952774, -0.4303956925868988, -0.0023435354232788086, 0.5818209648132324, -0.15374550223350525, -0.35983505845069885]"
19,2.0999999046325684,16.0,5,5,4,1,"[-0.18424324691295624, -0.5038745999336243, -0.04342498257756233, -0.45368483662605286, 0.006885156035423279, 0.6293370127677917, -0.16160739958286285, -0.3738037943840027]"
19,2.1499998569488525,1.0,2,2,6,0,"[-0.05354997515678406, -0.10977333039045334, -0.018612859770655632, -0.10551205277442932, -0.13108372688293457, -0.08102802187204361, -0.04407203197479248, -0.1649712175130844]"
19,2.1499998569488525,2.0,2,2,5,0,"[-0.06229199469089508, -0.13613462448120117, -0.02027253434062004, -0.12880119681358337, -0.12185503542423248, -0.033511966466903687, -0.051933929324150085, -0.17893995344638824]"
19,2.1499998569488525,3.0,5,5,2,0,"[-0.0710340216755867, -0.1624959111213684, -0.0219322070479393, -0.15209034085273743, -0.1126263439655304, 0.014004096388816833, -0.05979582667350769, -0.19290867447853088]"
19,2.1499998569488525,4.0,5,5,2,0,"[-0.07977604866027832, -0.18885719776153564, -0.02359188161790371, -0.17537948489189148, -0.1033976599574089, 0.06152014434337616, -0.0676577240228653, -0.20687741041183472]"
19,2.1499998569488525,5.0,5,5,2,0,"[-0.08851807564496994, -0.21521849930286407, -0.02525155432522297, -0.19866864383220673, -0.09416897594928741, 0.10903619229793549, -0.0755196288228035, -0.22084614634513855]"
19,2.1499998569488525,6.0,5,5,2,0,"[-0.09726010262966156, -0.2415797859430313, -0.026911228895187378, -0.22195778787136078, -0.08494028449058533, 0.156552255153656, -0.0833815261721611, -0.23481488227844238]"
19,2.1499998569488525,7.0,5,5,2,0,"[-0.10600212216377258, -0.26794108748435974, -0.028570903465151787, -0.24524694681167603, -0.07571160048246384, 0.20406830310821533, -0.09124342352151871, -0.24878361821174622]"
19,2.1499998569488525,8.0,5,5,2,0,"[-0.1147441491484642, -0.294302374124527, -0.030230576172471046, -0.2685360908508301, -0.06648290902376175, 0.25158435106277466, -0.09910532087087631, -0.26275235414505005]"
19,2.1499998569488525,9.0,5,5,2,0,"[-0.12348617613315582, -0.3206636607646942, -0.03189024701714516, -0.29182523488998413, -0.05725421756505966, 0.299100399017334, -0.10696721822023392, -0.2767210900783539]"
19,2.1499998569488525,10.0,5,5,2,0,"[-0.13222819566726685, -0.34702494740486145, -0.033549923449754715, -0.3151143789291382, -0.04802553355693817, 0.3466164469718933, -0.11482911556959152, -0.2906898260116577]"
19,2.1499998569488525,11.0,5,5,2,0,"[-0.14097023010253906, -0.3733862340450287, -0.035209596157073975, -0.33840352296829224, -0.03879684954881668, 0.39413249492645264, -0.12269101291894913, -0.30465856194496155]"
19,2.1499998569488525,12.0,5,5,4,1,"[-0.14971224963665009, -0.3997475206851959, -0.036869268864393234, -0.3616926670074463, -0.029568158090114594, 0.44164860248565674, -0.13055290281772614, -0.318627268075943]"
19,2.1499998569488525,13.0,5,5,4,1,"[-0.1584542691707611, -0.42610880732536316, -0.038528941571712494, -0.38498181104660034, -0.020339466631412506, 0.48916465044021606, -0.13841480016708374, -0.3325960338115692]"
19,2.1499998569488525,14.0,5,5,4,1,"[-0.16719630360603333, -0.4524700939655304, -0.040188614279031754, -0.40827101469039917, -0.011110790073871613, 0.5366806983947754, -0.14627669751644135, -0.34656473994255066]"
19,2.1499998569488525,15.0,5,5,4,1,"[-0.17593833804130554, -0.47883138060569763, -0.04184829071164131, -0.4315601587295532, -0.0018820986151695251, 0.5841967463493347, -0.15413859486579895, -0.3605335056781769]"
19,2.1499998569488525,16.0,5,5,4,1,"[-0.18468034267425537, -0.5051926374435425, -0.04350796341896057, -0.4548493027687073, 0.007346592843532562, 0.631712794303894, -0.16200049221515656, -0.3745022118091583]"
19,2.200000047683716,1.0,2,2,6,0,"[-0.05398707836866379, -0.11109139770269394, -0.01869584433734417, -0.10667651891708374, -0.1306222826242447, -0.07865221053361893, -0.04446513205766678, -0.16566966474056244]"
19,2.200000047683716,2.0,2,2,5,0,"[-0.06272909790277481, -0.13745269179344177, -0.02035551890730858, -0.1299656629562378, -0.1213935986161232, -0.031136155128479004, -0.052327029407024384, -0.17963840067386627]"
19,2.200000047683716,3.0,5,5,2,0,"[-0.07147112488746643, -0.163813978433609, -0.022015191614627838, -0.15325480699539185, -0.11216491460800171, 0.016379907727241516, -0.06018892675638199, -0.1936071217060089]"
19,2.200000047683716,4.0,5,5,2,0,"[-0.08021315187215805, -0.19017526507377625, -0.023674866184592247, -0.1765439510345459, -0.10293622314929962, 0.06389595568180084, -0.0680508241057396, -0.20757585763931274]"
19,2.200000047683716,5.0,5,5,2,0,"[-0.08895517885684967, -0.21653656661510468, -0.025334538891911507, -0.19983310997486115, -0.09370753169059753, 0.11141200363636017, -0.0759127214550972, -0.22154459357261658]"
19,2.200000047683716,6.0,5,5,2,0,"[-0.0976971983909607, -0.2428978532552719, -0.026994213461875916, -0.2231222540140152, -0.08447884768247604, 0.15892809629440308, -0.0837746188044548, -0.2355133295059204]"
19,2.200000047683716,7.0,5,5,2,0,"[-0.10643922537565231, -0.26925915479660034, -0.028653888031840324, -0.24641141295433044, -0.07525016367435455, 0.2064441442489624, -0.09163651615381241, -0.24948206543922424]"
19,2.200000047683716,8.0,5,5,2,0,"[-0.11518125236034393, -0.2956204414367676, -0.030313560739159584, -0.2697005569934845, -0.06602147221565247, 0.25396019220352173, -0.09949841350317001, -0.2634508013725281]"
19,2.200000047683716,9.0,5,5,2,0,"[-0.12392327934503555, -0.3219817280769348, -0.031973231583833694, -0.29298970103263855, -0.05679278075695038, 0.30147624015808105, -0.10736031085252762, -0.2774195373058319]"
19,2.200000047683716,10.0,5,5,2,0,"[-0.13266530632972717, -0.34834301471710205, -0.03363290801644325, -0.316278874874115, -0.04756409674882889, 0.3489922881126404, -0.11522220820188522, -0.29138827323913574]"
19,2.200000047683716,11.0,5,5,2,0,"[-0.1414073258638382, -0.3747043013572693, -0.03529258072376251, -0.33956801891326904, -0.0383354127407074, 0.3965083360671997, -0.12308410555124283, -0.3053570091724396]"
19,2.200000047683716,12.0,5,5,4,1,"[-0.15014934539794922, -0.4010655879974365, -0.03695225343108177, -0.3628571629524231, -0.02910672128200531, 0.4440244436264038, -0.13094599545001984, -0.319325715303421]"
19,2.200000047683716,13.0,5,5,4,1,"[-0.15889137983322144, -0.42742687463760376, -0.03861192613840103, -0.38614630699157715, -0.019878029823303223, 0.49154049158096313, -0.13880789279937744, -0.33329448103904724]"
19,2.200000047683716,14.0,5,5,4,1,"[-0.16763339936733246, -0.453788161277771, -0.04027159884572029, -0.4094354510307312, -0.010649353265762329, 0.5390565395355225, -0.14666979014873505, -0.3472631871700287]"
19,2.200000047683716,15.0,5,5,4,1,"[-0.17637543380260468, -0.48014944791793823, -0.04193127527832985, -0.43272459506988525, -0.0014206618070602417, 0.5865725874900818, -0.15453168749809265, -0.3612319529056549]"
19,2.200000047683716,16.0,5,5,4,1,"[-0.1851174533367157, -0.5065107345581055, -0.04359094798564911, -0.4560137391090393, 0.007808029651641846, 0.6340886354446411, -0.16239358484745026, -0.37520065903663635]"
19,2.25,1.0,2,2,6,0,"[-0.05442418158054352, -0.11240946501493454, -0.018778828904032707, -0.10784097015857697, -0.130160853266716, -0.07627641409635544, -0.04485822468996048, -0.16636809706687927]"
19,2.25,2.0,2,2,5,0,"[-0.06316620111465454, -0.13877075910568237, -0.020438501611351967, -0.13113011419773102, -0.12093216180801392, -0.028760358691215515, -0.052720122039318085, -0.1803368330001831]"
19,2.25,3.0,5,5,2,0,"[-0.07190822809934616, -0.1651320457458496, -0.022098176181316376, -0.15441925823688507, -0.11170347779989243, 0.018755704164505005, -0.06058201938867569, -0.19430556893348694]"
19,2.25,4.0,5,5,2,0,"[-0.08065025508403778, -0.19149333238601685, -0.023757850751280785, -0.17770841717720032, -0.10247479379177094, 0.06627175211906433, -0.0684439167380333, -0.20827430486679077]"
19,2.25,5.0,5,5,2,0,"[-0.0893922820687294, -0.21785463392734528, -0.025417523458600044, -0.20099756121635437, -0.09324610233306885, 0.11378780007362366, -0.0763058140873909, -0.2222430408000946]"
19,2.25,6.0,5,5,2,0,"[-0.09813430905342102, -0.2442159205675125, -0.027077196165919304, -0.22428670525550842, -0.08401741087436676, 0.16130387783050537, -0.0841677114367485, -0.23621176183223724]"
19,2.25,7.0,5,5,2,0,"[-0.10687632858753204, -0.27057722210884094, -0.028736870735883713, -0.24757586419582367, -0.07478873431682587, 0.2088199257850647, -0.09202960878610611, -0.2501804828643799]"
19,2.25,8.0,5,5,2,0,"[-0.11561835557222366, -0.2969385087490082, -0.03039654530584812, -0.2708650231361389, -0.06556004285812378, 0.256335973739624, -0.09989150613546371, -0.2641492187976837]"
19,2.25,9.0,5,5,2,0,"[-0.12436038255691528, -0.3232997953891754, -0.03205621615052223, -0.29415416717529297, -0.05633134767413139, 0.30385202169418335, -0.10775340348482132, -0.27811795473098755]"
19,2.25,10.0,5,5,2,0,"[-0.1331024020910263, -0.34966108202934265, -0.03371588885784149, -0.317443311214447, -0.0471026636660099, 0.3513680696487427, -0.11561530083417892, -0.2920866906642914]"
19,2.25,11.0,5,5,2,0,"[-0.14184442162513733, -0.3760223686695099, -0.03537556529045105, -0.3407324552536011, -0.03787397965788841, 0.398884117603302, -0.12347719818353653, -0.3060554265975952]"
19,2.25,12.0,5,5,4,1,"[-0.15058645606040955, -0.4023836553096771, -0.03703523799777031, -0.3640215992927551, -0.028645288199186325, 0.4464002251625061, -0.13133908808231354, -0.32002416253089905]"
19,2.25,13.0,5,5,4,1,"[-0.15932849049568176, -0.42874494194984436, -0.03869491070508957, -0.3873107433319092, -0.019416596740484238, 0.49391627311706543, -0.13920098543167114, -0.3339928984642029]"
19,2.25,14.0,5,5,4,1,"[-0.1680704951286316, -0.4551062285900116, -0.04035458341240883, -0.4105999171733856, -0.010187916457653046, 0.5414323210716248, -0.14706288278102875, -0.3479616343975067]"
19,2.25,15.0,5,5,4,1,"[-0.1768125295639038, -0.48146751523017883, -0.04201425984501839, -0.4338890612125397, -0.0009592249989509583, 0.5889483690261841, -0.15492478013038635, -0.36193037033081055]"
19,2.25,16.0,5,5,4,1,"[-0.18555456399917603, -0.5078287720680237, -0.043673932552337646, -0.4571782052516937, 0.00826946645975113, 0.6364644169807434, -0.16278667747974396, -0.3758991062641144]"
19,2.299999952316284,1.0,2,2,6,0,"[-0.05486127734184265, -0.11372752487659454, -0.018861811608076096, -0.10900542885065079, -0.12969942390918732, -0.07390061020851135, -0.04525131732225418, -0.1670665293931961]"
19,2.299999952316284,2.0,2,2,5,0,"[-0.06360330432653427, -0.14008881151676178, -0.020521486178040504, -0.13229456543922424, -0.12047073245048523, -0.02638455480337143, -0.053113214671611786, -0.18103526532649994]"
19,2.299999952316284,3.0,5,5,2,0,"[-0.07234533131122589, -0.16645009815692902, -0.022181158885359764, -0.1555837094783783, -0.11124204099178314, 0.021131515502929688, -0.06097511202096939, -0.19500398635864258]"
19,2.299999952316284,4.0,5,5,2,0,"[-0.08108735084533691, -0.19281138479709625, -0.023840833455324173, -0.17887286841869354, -0.10201335698366165, 0.06864756345748901, -0.068837009370327, -0.2089727222919464]"
19,2.299999952316284,5.0,5,5,2,0,"[-0.08982938528060913, -0.21917268633842468, -0.025500508025288582, -0.2021620273590088, -0.09278467297554016, 0.11616361141204834, -0.0766989067196846, -0.22294145822525024]"
19,2.299999952316284,6.0,5,5,2,0,"[-0.09857140481472015, -0.24553397297859192, -0.02716018073260784, -0.22545117139816284, -0.08355598151683807, 0.16367968916893005, -0.0845608040690422, -0.23691019415855408]"
19,2.299999952316284,7.0,5,5,2,0,"[-0.10731342434883118, -0.27189528942108154, -0.0288198534399271, -0.2487403154373169, -0.07432729750871658, 0.21119573712348938, -0.09242270141839981, -0.2508789300918579]"
19,2.299999952316284,8.0,5,5,2,0,"[-0.1160554587841034, -0.2982565760612488, -0.03047952800989151, -0.27202945947647095, -0.0650986060500145, 0.2587117850780487, -0.10028459876775742, -0.26484766602516174]"
19,2.299999952316284,9.0,5,5,2,0,"[-0.12479747831821442, -0.324617862701416, -0.03213920071721077, -0.295318603515625, -0.05586991459131241, 0.30622783303260803, -0.10814649611711502, -0.2788164019584656]"
19,2.299999952316284,10.0,5,5,2,0,"[-0.13353951275348663, -0.35097914934158325, -0.03379887342453003, -0.31860777735710144, -0.04664123058319092, 0.35374388098716736, -0.11600839346647263, -0.2927851378917694]"
19,2.299999952316284,11.0,5,5,2,0,"[-0.14228153228759766, -0.3773404359817505, -0.03545854985713959, -0.3418969213962555, -0.03741254657506943, 0.4012598991394043, -0.12387029081583023, -0.30675387382507324]"
19,2.299999952316284,12.0,5,5,4,1,"[-0.15102355182170868, -0.4037017226219177, -0.03711822256445885, -0.36518606543540955, -0.02818385511636734, 0.4487760066986084, -0.13173218071460724, -0.3207226097583771]"
19,2.299999952316284,13.0,5,5,4,1,"[-0.1597655862569809, -0.43006300926208496, -0.03877789154648781, -0.3884752094745636, -0.018955163657665253, 0.4962920546531677, -0.13959407806396484, -0.3346913158893585]"
19,2.299999952316284,14.0,5,5,4,1,"[-0.16850760579109192, -0.4564242959022522, -0.040437567979097366, -0.41176438331604004, -0.009726487100124359, 0.543808102607727, -0.14745597541332245, -0.34866008162498474]"
19,2.299999952316284,15.0,5,5,4,1,"[-0.17724964022636414, -0.48278558254241943, -0.042097244411706924, -0.4350535273551941, -0.0004977956414222717, 0.5913241505622864, -0.15531787276268005, -0.3626287877559662]"
19,2.299999952316284,16.0,5,5,4,1,"[-0.18599165976047516, -0.5091468691825867, -0.043756913393735886, -0.45834267139434814, 0.008730895817279816, 0.6388401985168457, -0.16317977011203766, -0.3765975534915924]"
19,2.3499999046325684,1.0,2,2,6,0,"[-0.05529838055372238, -0.11504559218883514, -0.018944796174764633, -0.11016988754272461, -0.12923797965049744, -0.07152481377124786, -0.04564441740512848, -0.16776496171951294]"
19,2.3499999046325684,2.0,2,2,5,0,"[-0.0640404000878334, -0.14140687882900238, -0.020604468882083893, -0.13345903158187866, -0.12000930309295654, -0.02400875836610794, -0.053506314754486084, -0.18173369765281677]"
19,2.3499999046325684,3.0,5,5,2,0,"[-0.07278242707252502, -0.16776816546916962, -0.0222641434520483, -0.15674817562103271, -0.11078061163425446, 0.023507297039031982, -0.06136821210384369, -0.1957024335861206]"
19,2.3499999046325684,4.0,5,5,2,0,"[-0.08152445405721664, -0.19412945210933685, -0.02392381615936756, -0.18003731966018677, -0.10155192017555237, 0.07102334499359131, -0.0692301094532013, -0.20967116951942444]"
19,2.3499999046325684,5.0,5,5,2,0,"[-0.09026648104190826, -0.22049075365066528, -0.02558349072933197, -0.20332647860050201, -0.09232323616743088, 0.11853939294815063, -0.0770920068025589, -0.22363990545272827]"
19,2.3499999046325684,6.0,5,5,2,0,"[-0.09900850057601929, -0.24685204029083252, -0.02724316529929638, -0.22661562263965607, -0.08309455215930939, 0.16605547070503235, -0.0849539041519165, -0.2376086413860321]"
19,2.3499999046325684,7.0,5,5,2,0,"[-0.10775052756071091, -0.27321332693099976, -0.02890283800661564, -0.2499047815799713, -0.0738658607006073, 0.21357151865959167, -0.09281580150127411, -0.25157737731933594]"
19,2.3499999046325684,8.0,5,5,2,0,"[-0.11649255454540253, -0.299574613571167, -0.0305625107139349, -0.27319392561912537, -0.06463716924190521, 0.261087566614151, -0.10067769885063171, -0.26554611325263977]"
19,2.3499999046325684,9.0,5,5,2,0,"[-0.12523457407951355, -0.32593590021133423, -0.03222218528389931, -0.2964830696582794, -0.05540848150849342, 0.3086036145687103, -0.10853959619998932, -0.2795148491859436]"
19,2.3499999046325684,10.0,5,5,2,0,"[-0.13397660851478577, -0.35229721665382385, -0.03388185799121857, -0.31977224349975586, -0.04617979750037193, 0.35611966252326965, -0.11640149354934692, -0.29348358511924744]"
19,2.3499999046325684,11.0,5,5,2,0,"[-0.1427186280488968, -0.3786585032939911, -0.03554153069853783, -0.3430613875389099, -0.03695111349225044, 0.40363574028015137, -0.12426339089870453, -0.30745232105255127]"
19,2.3499999046325684,12.0,5,5,4,1,"[-0.1514606475830078, -0.4050197899341583, -0.037201203405857086, -0.36635053157806396, -0.027722422033548355, 0.45115184783935547, -0.13212528824806213, -0.3214210271835327]"
19,2.3499999046325684,13.0,5,5,4,1,"[-0.16020268201828003, -0.43138107657432556, -0.038860876113176346, -0.389639675617218, -0.018493730574846268, 0.4986678957939148, -0.13998717069625854, -0.33538976311683655]"
19,2.3499999046325684,14.0,5,5,4,1,"[-0.16894470155239105, -0.4577423632144928, -0.040520552545785904, -0.41292881965637207, -0.009265057742595673, 0.5461839437484741, -0.14784906804561615, -0.3493584990501404]"
19,2.3499999046325684,15.0,5,5,4,1,"[-0.17768673598766327, -0.48410364985466003, -0.042180225253105164, -0.4362179636955261, -3.6366283893585205e-05, 0.5936999917030334, -0.15571096539497375, -0.3633272349834442]"
19,2.3499999046325684,16.0,5,5,4,1,"[-0.1864287555217743, -0.5104649066925049, -0.04383989796042442, -0.4595071077346802, 0.009192325174808502, 0.6412160396575928, -0.16357286274433136, -0.37729597091674805]"
19,2.4000000953674316,1.0,2,2,6,0,"[-0.05573548376560211, -0.11636365950107574, -0.01902777887880802, -0.11133434623479843, -0.12877655029296875, -0.06914900243282318, -0.04603751003742218, -0.16846340894699097]"
19,2.4000000953674316,2.0,2,2,5,0,"[-0.06447750329971313, -0.14272494614124298, -0.02068745344877243, -0.1346234828233719, -0.11954785883426666, -0.021632947027683258, -0.053899407386779785, -0.1824321448802948]"
19,2.4000000953674316,3.0,5,5,2,0,"[-0.07321953028440475, -0.16908623278141022, -0.02234712801873684, -0.15791264176368713, -0.11031917482614517, 0.025883108377456665, -0.06176130473613739, -0.19640088081359863]"
19,2.4000000953674316,4.0,5,5,2,0,"[-0.08196155726909637, -0.19544751942157745, -0.0240068007260561, -0.1812017858028412, -0.10109049081802368, 0.07339915633201599, -0.069623202085495, -0.21036961674690247]"
19,2.4000000953674316,5.0,5,5,2,0,"[-0.090703584253788, -0.22180882096290588, -0.02566647343337536, -0.20449092984199524, -0.0918617993593216, 0.12091520428657532, -0.0774850994348526, -0.2243383526802063]"
19,2.4000000953674316,6.0,5,5,2,0,"[-0.09944561123847961, -0.24817010760307312, -0.027326148003339767, -0.2277800738811493, -0.0826331079006195, 0.16843128204345703, -0.0853469967842102, -0.23830707371234894]"
19,2.4000000953674316,7.0,5,5,2,0,"[-0.10818763077259064, -0.27453142404556274, -0.028985822573304176, -0.25106924772262573, -0.07340443134307861, 0.21594732999801636, -0.09320889413356781, -0.2522757947444916]"
19,2.4000000953674316,8.0,5,5,2,0,"[-0.11692965775728226, -0.30089271068573, -0.030645495280623436, -0.2743583917617798, -0.06417573988437653, 0.2634633779525757, -0.10107079148292542, -0.2662445306777954]"
19,2.4000000953674316,9.0,5,5,2,0,"[-0.12567168474197388, -0.3272539973258972, -0.032305166125297546, -0.29764753580093384, -0.05494704470038414, 0.310979425907135, -0.10893268883228302, -0.28021326661109924]"
19,2.4000000953674316,10.0,5,5,2,0,"[-0.1344137042760849, -0.35361528396606445, -0.033964842557907104, -0.3209366798400879, -0.04571836069226265, 0.35849547386169434, -0.11679458618164062, -0.2941820025444031]"
19,2.4000000953674316,11.0,5,5,2,0,"[-0.14315572381019592, -0.3799765706062317, -0.035624515265226364, -0.34422582387924194, -0.03648967668414116, 0.40601152181625366, -0.12465648353099823, -0.3081507384777069]"
19,2.4000000953674316,12.0,5,5,4,1,"[-0.15189775824546814, -0.4063378572463989, -0.037284187972545624, -0.367514967918396, -0.02726098522543907, 0.45352762937545776, -0.13251838088035583, -0.32211947441101074]"
19,2.4000000953674316,13.0,5,5,4,1,"[-0.16063979268074036, -0.43269914388656616, -0.03894386067986488, -0.39080411195755005, -0.018032293766736984, 0.5010436773300171, -0.14038027822971344, -0.3360882103443146]"
