layer,base_key,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6800000071525574,0,0,6,0,"[0.0010922129731625319, -0.09537558257579803, -0.0777365192770958, -0.029045073315501213, -0.09124469757080078, -0.02601827122271061, -0.01243413146585226, -0.09301529824733734]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6899999976158142,0,0,6,0,"[0.0010511174332350492, -0.09474528580904007, -0.07789056748151779, -0.029129959642887115, -0.0907154381275177, -0.026127958670258522, -0.012662932276725769, -0.09255454689264297]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.699999988079071,0,0,6,0,"[0.0010100221261382103, -0.0941149890422821, -0.07804462313652039, -0.02921484410762787, -0.09018617868423462, -0.026237644255161285, -0.012891732156276703, -0.09209379553794861]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7099999785423279,0,0,6,0,"[0.0009689268190413713, -0.09348469972610474, -0.07819867134094238, -0.029299728572368622, -0.08965693414211273, -0.026347331702709198, -0.013120532035827637, -0.09163303673267365]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7199999690055847,0,0,6,0,"[0.0009278312791138887, -0.09285441040992737, -0.07835271954536438, -0.029384614899754524, -0.08912767469882965, -0.02645701915025711, -0.01334933377802372, -0.09117227792739868]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7299999594688416,0,0,6,0,"[0.0008867359720170498, -0.0922241136431694, -0.07850677520036697, -0.029469501227140427, -0.08859841525554657, -0.026566706597805023, -0.013578133657574654, -0.09071152657270432]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7400000095367432,0,0,6,0,"[0.0008456404320895672, -0.09159381687641144, -0.07866082340478897, -0.02955438569188118, -0.08806915581226349, -0.026676394045352936, -0.013806935399770737, -0.09025076776742935]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.75,0,0,6,0,"[0.0008045448921620846, -0.09096352756023407, -0.07881487905979156, -0.029639272019267082, -0.087539903819561, -0.02678608149290085, -0.01403573527932167, -0.08979001641273499]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7599999904632568,0,0,6,0,"[0.0007634495850652456, -0.0903332307934761, -0.07896892726421356, -0.029724158346652985, -0.08701065182685852, -0.02689576894044876, -0.014264537021517754, -0.08932925760746002]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7699999809265137,0,0,6,0,"[0.0007223542779684067, -0.08970293402671814, -0.07912298291921616, -0.029809042811393738, -0.08648139238357544, -0.027005454525351524, -0.014493336901068687, -0.08886850625276566]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7799999713897705,0,0,6,0,"[0.0006812589708715677, -0.08907264471054077, -0.07927703112363815, -0.02989392913877964, -0.08595214039087296, -0.027115141972899437, -0.014722136780619621, -0.08840775489807129]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7899999618530273,0,0,6,0,"[0.0006401634309440851, -0.0884423553943634, -0.07943108677864075, -0.029978815466165543, -0.08542288839817047, -0.0272248275578022, -0.014950938522815704, -0.08794699609279633]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.7999999523162842,0,0,6,0,"[0.0005990681238472462, -0.08781205862760544, -0.07958513498306274, -0.030063699930906296, -0.08489362895488739, -0.027334515005350113, -0.015179738402366638, -0.08748623728752136]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8100000023841858,0,0,6,0,"[0.0005579725839197636, -0.08718176186084747, -0.07973919063806534, -0.030148586258292198, -0.08436436951160431, -0.027444202452898026, -0.015408540144562721, -0.0870254784822464]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8199999928474426,0,0,6,0,"[0.000516877043992281, -0.08655146509408951, -0.07989323884248734, -0.0302334725856781, -0.08383511006832123, -0.027553889900445938, -0.015637340024113655, -0.08656472712755203]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8299999833106995,0,0,6,0,"[0.000475781736895442, -0.08592116832733154, -0.08004729449748993, -0.030318357050418854, -0.08330585807561874, -0.02766357734799385, -0.01586613990366459, -0.08610397577285767]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8399999737739563,0,0,6,0,"[0.00043468642979860306, -0.08529087901115417, -0.08020134270191193, -0.030403241515159607, -0.08277660608291626, -0.027773264795541763, -0.016094941645860672, -0.0856432169675827]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8499999642372131,0,0,6,0,"[0.0003935911227017641, -0.0846605896949768, -0.08035539090633392, -0.03048812784254551, -0.08224734663963318, -0.027882952243089676, -0.016323741525411606, -0.08518245816230774]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.85999995470047,0,0,6,0,"[0.0003524955827742815, -0.08403029292821884, -0.08050944656133652, -0.030573014169931412, -0.0817180946469307, -0.02799263782799244, -0.01655254140496254, -0.08472170680761337]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8700000047683716,0,0,6,0,"[0.0003114000428467989, -0.08339999616146088, -0.08066350221633911, -0.030657898634672165, -0.08118883520364761, -0.028102325275540352, -0.016781343147158623, -0.08426094800233841]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8799999952316284,0,0,6,0,"[0.00027030473574995995, -0.08276970684528351, -0.08081755042076111, -0.030742784962058067, -0.08065958321094513, -0.028212012723088264, -0.017010144889354706, -0.08380019664764404]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8899999856948853,0,0,6,0,"[0.00022920919582247734, -0.08213941007852554, -0.0809715986251831, -0.03082767128944397, -0.08013032376766205, -0.028321698307991028, -0.01723894476890564, -0.08333943784236908]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.8999999761581421,0,0,6,0,"[0.0001881138887256384, -0.08150911331176758, -0.0811256542801857, -0.030912555754184723, -0.07960106432437897, -0.02843138575553894, -0.017467744648456573, -0.08287867903709412]"
