layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
1,3.0,1.3862943649291992,2.8499999046325684,1,1,6,0,"[-0.3419058918952942, 0.06619244068861008, -0.33700981736183167, -0.29541662335395813, -0.08723767101764679, -0.32299190759658813, -0.05621015280485153, -0.12674054503440857]"
1,3.0,1.3862943649291992,2.9000000953674316,1,1,6,0,"[-0.3477240204811096, 0.06648284941911697, -0.3428174555301666, -0.3004544973373413, -0.0881594568490982, -0.3285375237464905, -0.05673978105187416, -0.12860611081123352]"
1,3.0,1.3862943649291992,2.950000047683716,1,1,6,0,"[-0.3535420894622803, 0.06677325814962387, -0.3486250936985016, -0.3054923415184021, -0.08908122777938843, -0.33408311009407043, -0.05726940929889679, -0.13047169148921967]"
1,3.0,1.3862943649291992,3.0,1,1,6,0,"[-0.3593601882457733, 0.06706366688013077, -0.35443270206451416, -0.3105301856994629, -0.09000299870967865, -0.3396286964416504, -0.05779903754591942, -0.13233725726604462]"
1,3.0,1.3862943649291992,3.049999952316284,1,1,6,0,"[-0.36517828702926636, 0.06735407561063766, -0.3602403402328491, -0.3155680000782013, -0.09092478454113007, -0.34517428278923035, -0.05832866206765175, -0.13420283794403076]"
1,3.0,1.3862943649291992,3.0999999046325684,1,1,6,0,"[-0.370996356010437, 0.06764448434114456, -0.3660479485988617, -0.3206058442592621, -0.09184655547142029, -0.3507198691368103, -0.05885828658938408, -0.1360684037208557]"
1,3.0,1.3862943649291992,3.1500000953674316,1,1,6,0,"[-0.37681448459625244, 0.06793489307165146, -0.37185561656951904, -0.32564371824264526, -0.09276832640171051, -0.35626548528671265, -0.059387918561697006, -0.13793398439884186]"
1,3.0,1.3862943649291992,3.200000047683716,1,1,6,0,"[-0.3826325535774231, 0.06822530180215836, -0.3776632249355316, -0.33068153262138367, -0.09369009733200073, -0.3618110716342926, -0.05991754308342934, -0.1397995501756668]"
1,3.0,1.3862943649291992,3.25,1,1,6,0,"[-0.38845065236091614, 0.06851571053266525, -0.3834708333015442, -0.33571937680244446, -0.09461188316345215, -0.36735665798187256, -0.06044716760516167, -0.14166513085365295]"
1,3.0,1.3862943649291992,3.299999952316284,1,1,6,0,"[-0.3942687213420868, 0.06880611926317215, -0.38927847146987915, -0.34075722098350525, -0.09553365409374237, -0.3729022443294525, -0.060976792126894, -0.1435306966304779]"
1,3.0,1.3862943649291992,3.3499999046325684,1,1,6,0,"[-0.40008682012557983, 0.06909652799367905, -0.3950860798358917, -0.34579506516456604, -0.09645542502403259, -0.37844786047935486, -0.061506424099206924, -0.14539626240730286]"
1,3.0,1.3862943649291992,3.4000000953674316,1,1,6,0,"[-0.4059049189090729, 0.06938693672418594, -0.4008937478065491, -0.35083290934562683, -0.09737721085548401, -0.3839934766292572, -0.062036048620939255, -0.147261843085289]"
1,3.0,1.3862943649291992,3.450000047683716,1,1,6,0,"[-0.4117230176925659, 0.06967734545469284, -0.40670135617256165, -0.3558707535266876, -0.09829898178577423, -0.38953906297683716, -0.06256567686796188, -0.14912740886211395]"
1,3.0,1.3862943649291992,3.5,1,1,6,0,"[-0.4175410866737366, 0.06996775418519974, -0.4125089943408966, -0.3609085977077484, -0.09922075271606445, -0.3950846493244171, -0.06309530884027481, -0.1509929895401001]"
1,3.0,1.3862943649291992,3.549999952316284,1,1,6,0,"[-0.4233591854572296, 0.07025816291570663, -0.4183166027069092, -0.3659464418888092, -0.10014252364635468, -0.40063023567199707, -0.06362493336200714, -0.15285855531692505]"
1,3.0,1.3862943649291992,3.5999999046325684,1,1,6,0,"[-0.42917728424072266, 0.07054857164621353, -0.42412424087524414, -0.3709842562675476, -0.10106430947780609, -0.406175822019577, -0.06415455788373947, -0.15472412109375]"
1,3.0,1.3862943649291992,3.6500000953674316,1,1,6,0,"[-0.4349953830242157, 0.07083898037672043, -0.4299318790435791, -0.3760221302509308, -0.10198608040809631, -0.41172143816947937, -0.0646841898560524, -0.15658970177173615]"
1,3.0,1.3862943649291992,3.700000047683716,1,1,6,0,"[-0.44081348180770874, 0.07112938910722733, -0.4357394874095917, -0.3810599744319916, -0.10290785133838654, -0.4172670245170593, -0.06521381437778473, -0.1584552675485611]"
1,3.0,1.3862943649291992,3.75,1,1,6,0,"[-0.4466315507888794, 0.07141979783773422, -0.44154712557792664, -0.38609778881073, -0.10382962226867676, -0.4228126108646393, -0.06574343889951706, -0.16032084822654724]"
1,3.0,1.3862943649291992,3.799999952316284,1,1,6,0,"[-0.45244964957237244, 0.07171020656824112, -0.4473547339439392, -0.39113563299179077, -0.10475140810012817, -0.42835819721221924, -0.06627306342124939, -0.1621864140033722]"
1,3.0,1.3862943649291992,3.8499999046325684,1,1,6,0,"[-0.4582677185535431, 0.07200061529874802, -0.45316237211227417, -0.39617347717285156, -0.1056731790304184, -0.4339037835597992, -0.06680269539356232, -0.16405197978019714]"
1,3.0,1.3862943649291992,3.9000000953674316,1,1,6,0,"[-0.4640858471393585, 0.07229102402925491, -0.45897001028060913, -0.40121132135391235, -0.10659494996070862, -0.43944939970970154, -0.06733231991529465, -0.1659175604581833]"
1,3.0,1.3862943649291992,3.950000047683716,1,1,6,0,"[-0.4699039161205292, 0.07258143275976181, -0.4647776484489441, -0.40624916553497314, -0.10751673579216003, -0.4449949860572815, -0.06786195188760757, -0.16778314113616943]"
1,3.0,1.3862943649291992,4.0,1,1,6,0,"[-0.4757220149040222, 0.07287184149026871, -0.47058525681495667, -0.41128700971603394, -0.10843850672245026, -0.45054057240486145, -0.0683915764093399, -0.16964870691299438]"
1,4.0,1.6094379425048828,0.0,1,1,2,0,"[0.01032586395740509, 0.05555543303489685, 0.012768775224685669, 0.008396118879318237, -0.03684090077877045, 0.01158905029296875, -0.030829671770334244, -0.019311359152197838]"
1,4.0,1.6094379425048828,0.05000000074505806,1,1,2,0,"[0.004507780075073242, 0.05584584176540375, 0.006961151957511902, 0.0033582746982574463, -0.03776267543435097, 0.006043463945388794, -0.03135930001735687, -0.021176930516958237]"
1,4.0,1.6094379425048828,0.10000000149011612,1,1,2,0,"[-0.0013103187084197998, 0.056136250495910645, 0.0011535212397575378, -0.0016795620322227478, -0.03868445008993149, 0.000497862696647644, -0.0318889245390892, -0.023042503744363785]"
1,4.0,1.6094379425048828,0.15000000596046448,1,1,2,0,"[-0.007128417491912842, 0.05642665922641754, -0.004654109477996826, -0.006717406213283539, -0.03960622474551201, -0.005047731101512909, -0.03241855278611183, -0.024908076971769333]"
1,4.0,1.6094379425048828,0.20000000298023224,1,1,2,0,"[-0.01294650137424469, 0.05671706795692444, -0.010461732745170593, -0.01175525039434433, -0.04052799940109253, -0.010593324899673462, -0.03294817730784416, -0.026773648336529732]"
1,4.0,1.6094379425048828,0.25,1,1,5,0,"[-0.018764592707157135, 0.057007476687431335, -0.016269363462924957, -0.016793087124824524, -0.04144977405667305, -0.016138918697834015, -0.03347780555486679, -0.02863921970129013]"
1,4.0,1.6094379425048828,0.30000001192092896,1,1,5,0,"[-0.02458268404006958, 0.05729788541793823, -0.02207699418067932, -0.021830931305885315, -0.04237154871225357, -0.021684512495994568, -0.03400743380188942, -0.03050479292869568]"
1,4.0,1.6094379425048828,0.3499999940395355,1,1,3,0,"[-0.030400775372982025, 0.05758829414844513, -0.02788461744785309, -0.026868775486946106, -0.04329332336783409, -0.027230098843574524, -0.03453705832362175, -0.03237036615610123]"
1,4.0,1.6094379425048828,0.4000000059604645,1,1,3,0,"[-0.03621886670589447, 0.057878702878952026, -0.033692240715026855, -0.0319066196680069, -0.04421509802341461, -0.032775700092315674, -0.03506668657064438, -0.034235939383506775]"
1,4.0,1.6094379425048828,0.45000001788139343,1,1,6,0,"[-0.04203696548938751, 0.05816911160945892, -0.03949987143278122, -0.03694446384906769, -0.04513687267899513, -0.03832129389047623, -0.03559631481766701, -0.03610151261091232]"
1,4.0,1.6094379425048828,0.5,1,1,6,0,"[-0.04785504937171936, 0.05845952033996582, -0.045307502150535583, -0.04198230057954788, -0.04605864733457565, -0.04386688768863678, -0.03612593933939934, -0.03796708211302757]"
1,4.0,1.6094379425048828,0.550000011920929,1,1,6,0,"[-0.053673140704631805, 0.05874992907047272, -0.05111512541770935, -0.04702014476060867, -0.046980421990156174, -0.049412474036216736, -0.03665556758642197, -0.03983265534043312]"
1,4.0,1.6094379425048828,0.6000000238418579,1,1,6,0,"[-0.05949123203754425, 0.059040337800979614, -0.056922756135463715, -0.052057985216379166, -0.047902196645736694, -0.054958075284957886, -0.0371851921081543, -0.04169822484254837]"
1,4.0,1.6094379425048828,0.6500000357627869,1,1,6,0,"[-0.06530933082103729, 0.05933074653148651, -0.06273038685321808, -0.057095833122730255, -0.04882397502660751, -0.06050366908311844, -0.037714820355176926, -0.04356379806995392]"
1,4.0,1.6094379425048828,0.699999988079071,1,1,6,0,"[-0.07112741470336914, 0.05962115526199341, -0.06853801012039185, -0.06213366985321045, -0.049745745956897736, -0.0660492554306984, -0.038244444876909256, -0.04542937129735947]"
1,4.0,1.6094379425048828,0.75,1,1,6,0,"[-0.07694550603628159, 0.059911563992500305, -0.07434563338756561, -0.06717151403427124, -0.050667524337768555, -0.07159484922885895, -0.038774073123931885, -0.047294944524765015]"
1,4.0,1.6094379425048828,0.800000011920929,1,1,6,0,"[-0.08276359736919403, 0.0602019727230072, -0.08015326410531998, -0.07220935076475143, -0.05158929526805878, -0.0771404430270195, -0.039303701370954514, -0.04916051775217056]"
1,4.0,1.6094379425048828,0.8500000238418579,1,1,6,0,"[-0.08858168870210648, 0.0604923814535141, -0.08596089482307434, -0.07724719494581223, -0.052511073648929596, -0.08268604427576065, -0.039833325892686844, -0.05102609097957611]"
1,4.0,1.6094379425048828,0.9000000357627869,1,1,6,0,"[-0.09439978748559952, 0.060782790184020996, -0.09176851809024811, -0.08228503912687302, -0.05343284830451012, -0.0882316380739212, -0.04036295413970947, -0.05289166420698166]"
1,4.0,1.6094379425048828,0.949999988079071,1,1,6,0,"[-0.10021787136793137, 0.06107319891452789, -0.09757614135742188, -0.08732287585735321, -0.05435462296009064, -0.09377722442150116, -0.0408925823867321, -0.05475722998380661]"
1,4.0,1.6094379425048828,1.0,1,1,6,0,"[-0.10603596270084381, 0.06136360764503479, -0.10338377207517624, -0.092360720038414, -0.05527639761567116, -0.09932281821966171, -0.04142220690846443, -0.05662280321121216]"
1,4.0,1.6094379425048828,1.0500000715255737,1,1,6,0,"[-0.11185406148433685, 0.06165401637554169, -0.1091914102435112, -0.09739857167005539, -0.05619817227125168, -0.10486841946840286, -0.04195183515548706, -0.058488376438617706]"
1,4.0,1.6094379425048828,1.100000023841858,1,1,6,0,"[-0.1176721453666687, 0.061944425106048584, -0.11499902606010437, -0.10243640840053558, -0.0571199469268322, -0.11041400581598282, -0.04248146340250969, -0.060353949666023254]"
1,4.0,1.6094379425048828,1.149999976158142,1,1,6,0,"[-0.12349022924900055, 0.06223483383655548, -0.12080664932727814, -0.10747424513101578, -0.05804172158241272, -0.11595959961414337, -0.04301108792424202, -0.0622195228934288]"
1,4.0,1.6094379425048828,1.2000000476837158,1,1,6,0,"[-0.1293083280324936, 0.06252524256706238, -0.1266142874956131, -0.11251208931207657, -0.05896349623799324, -0.12150520086288452, -0.04354071617126465, -0.06408509612083435]"
1,4.0,1.6094379425048828,1.25,1,1,6,0,"[-0.13512642681598663, 0.06281565129756927, -0.13242191076278687, -0.11754992604255676, -0.05988527089357376, -0.12705078721046448, -0.04407034069299698, -0.0659506693482399]"
1,4.0,1.6094379425048828,1.3000000715255737,1,1,6,0,"[-0.14094452559947968, 0.06310606747865677, -0.13822954893112183, -0.12258778512477875, -0.06080704554915428, -0.13259638845920563, -0.04459996894001961, -0.06781624257564545]"
1,4.0,1.6094379425048828,1.350000023841858,1,1,6,0,"[-0.14676260948181152, 0.06339646875858307, -0.1440371721982956, -0.12762561440467834, -0.0617288202047348, -0.13814197480678558, -0.04512959346175194, -0.0696818083524704]"
1,4.0,1.6094379425048828,1.399999976158142,1,1,6,0,"[-0.15258069336414337, 0.06368687748908997, -0.14984479546546936, -0.13266345858573914, -0.06265059113502502, -0.14368756115436554, -0.04565922170877457, -0.07154738157987595]"
1,4.0,1.6094379425048828,1.4500000476837158,1,1,6,0,"[-0.1583987921476364, 0.06397728621959686, -0.15565241873264313, -0.13770130276679993, -0.06357236951589584, -0.1492331624031067, -0.046188849955797195, -0.0734129548072815]"
1,4.0,1.6094379425048828,1.5,1,1,6,0,"[-0.16421687602996826, 0.06426769495010376, -0.1614600419998169, -0.14273914694786072, -0.06449414789676666, -0.15477874875068665, -0.046718474477529526, -0.07527852803468704]"
1,4.0,1.6094379425048828,1.5500000715255737,1,1,6,0,"[-0.1700349748134613, 0.06455811113119125, -0.16726768016815186, -0.1477769911289215, -0.06541591882705688, -0.1603243499994278, -0.047248102724552155, -0.07714410126209259]"
1,4.0,1.6094379425048828,1.600000023841858,1,1,6,0,"[-0.17585305869579315, 0.06484851986169815, -0.17307530343532562, -0.1528148204088211, -0.0663376897573471, -0.16586993634700775, -0.04777773097157478, -0.07900967448949814]"
1,4.0,1.6094379425048828,1.649999976158142,1,1,6,0,"[-0.181671142578125, 0.06513892114162445, -0.1788829267024994, -0.1578526645898819, -0.06725946813821793, -0.1714155226945877, -0.048307355493307114, -0.08087524771690369]"
1,4.0,1.6094379425048828,1.7000000476837158,1,1,6,0,"[-0.18748924136161804, 0.06542933732271194, -0.18469056487083435, -0.1628905087709427, -0.06818124651908875, -0.17696113884449005, -0.04883698374032974, -0.08274082094430923]"
1,4.0,1.6094379425048828,1.75,1,1,6,0,"[-0.1933073252439499, 0.06571974605321884, -0.19049818813800812, -0.16792835295200348, -0.06910301744937897, -0.18250672519207, -0.04936661198735237, -0.08460639417171478]"
1,4.0,1.6094379425048828,1.8000000715255737,1,1,6,0,"[-0.19912543892860413, 0.06601015478372574, -0.19630581140518188, -0.17296619713306427, -0.07002479583024979, -0.18805232644081116, -0.0498962365090847, -0.08647196739912033]"
1,4.0,1.6094379425048828,1.850000023841858,1,1,6,0,"[-0.20494352281093597, 0.06630056351423264, -0.20211343467235565, -0.17800404131412506, -0.0709465742111206, -0.1935979127883911, -0.05042586103081703, -0.08833753317594528]"
1,4.0,1.6094379425048828,1.899999976158142,1,1,6,0,"[-0.21076160669326782, 0.06659097224473953, -0.20792105793952942, -0.18304187059402466, -0.07186834514141083, -0.19914349913597107, -0.05095548927783966, -0.09020310640335083]"
1,4.0,1.6094379425048828,1.9500000476837158,1,1,6,0,"[-0.21657970547676086, 0.06688138097524643, -0.21372869610786438, -0.18807971477508545, -0.07279011607170105, -0.20468910038471222, -0.05148511752486229, -0.09206867963075638]"
1,4.0,1.6094379425048828,2.0,1,1,6,0,"[-0.2223977893590927, 0.06717178970575333, -0.21953631937503815, -0.19311755895614624, -0.07371189445257187, -0.21023468673229218, -0.05201474204659462, -0.09393425285816193]"
1,4.0,1.6094379425048828,2.049999952316284,1,1,6,0,"[-0.22821587324142456, 0.06746219843626022, -0.22534394264221191, -0.19815540313720703, -0.07463367283344269, -0.21578027307987213, -0.05254437029361725, -0.09579982608556747]"
1,4.0,1.6094379425048828,2.0999999046325684,1,1,6,0,"[-0.2340339571237564, 0.06775260716676712, -0.23115156590938568, -0.20319323241710663, -0.07555544376373291, -0.2213258594274521, -0.05307399854063988, -0.09766539186239243]"
1,4.0,1.6094379425048828,2.1499998569488525,1,1,6,0,"[-0.23985205590724945, 0.06804300844669342, -0.23695918917655945, -0.20823107659816742, -0.07647721469402313, -0.22687144577503204, -0.05360362306237221, -0.09953096508979797]"
1,4.0,1.6094379425048828,2.200000047683716,1,1,6,0,"[-0.2456701546907425, 0.06833342462778091, -0.2427668273448944, -0.2132689356803894, -0.07739899307489395, -0.2324170619249344, -0.054133251309394836, -0.10139654576778412]"
1,4.0,1.6094379425048828,2.25,1,1,6,0,"[-0.25148826837539673, 0.06862383335828781, -0.24857446551322937, -0.218306764960289, -0.07832077145576477, -0.23796264827251434, -0.054662879556417465, -0.10326211154460907]"
1,4.0,1.6094379425048828,2.299999952316284,1,1,6,0,"[-0.2573063373565674, 0.06891424208879471, -0.25438207387924194, -0.2233446091413498, -0.07924254238605499, -0.2435082495212555, -0.055192504078149796, -0.10512768477201462]"
1,4.0,1.6094379425048828,2.3499999046325684,1,1,6,0,"[-0.26312440633773804, 0.0692046508193016, -0.2601897120475769, -0.2283824384212494, -0.08016431331634521, -0.24905383586883545, -0.055722128599882126, -0.10699325799942017]"
1,4.0,1.6094379425048828,2.4000000953674316,1,1,6,0,"[-0.26894253492355347, 0.0694950595498085, -0.26599735021591187, -0.23342029750347137, -0.08108609914779663, -0.2545994520187378, -0.05625176057219505, -0.10885883122682571]"
1,4.0,1.6094379425048828,2.450000047683716,1,1,6,0,"[-0.2747606039047241, 0.0697854682803154, -0.27180495858192444, -0.23845814168453217, -0.08200787007808685, -0.26014503836631775, -0.05678138509392738, -0.11072440445423126]"
1,4.0,1.6094379425048828,2.5,1,1,6,0,"[-0.28057873249053955, 0.0700758770108223, -0.2776125967502594, -0.24349597096443176, -0.08292964100837708, -0.2656906247138977, -0.057311009615659714, -0.11258997768163681]"
1,4.0,1.6094379425048828,2.549999952316284,1,1,6,0,"[-0.2863968014717102, 0.0703662857413292, -0.283420205116272, -0.24853381514549255, -0.0838514119386673, -0.27123621106147766, -0.05784063786268234, -0.11445554345846176]"
1,4.0,1.6094379425048828,2.5999999046325684,1,1,6,0,"[-0.29221487045288086, 0.07065669447183609, -0.28922784328460693, -0.25357165932655334, -0.08477318286895752, -0.2767817974090576, -0.05837026610970497, -0.11632111668586731]"
1,4.0,1.6094379425048828,2.6500000953674316,1,1,6,0,"[-0.2980329990386963, 0.07094710320234299, -0.2950354814529419, -0.25860950350761414, -0.08569496870040894, -0.28232741355895996, -0.0588998906314373, -0.11818669736385345]"
1,4.0,1.6094379425048828,2.700000047683716,1,1,6,0,"[-0.30385106801986694, 0.07123751193284988, -0.30084311962127686, -0.2636473476886749, -0.08661673963069916, -0.2878729999065399, -0.05942951515316963, -0.1200522631406784]"
1,4.0,1.6094379425048828,2.75,1,1,6,0,"[-0.3096691370010376, 0.07152792066335678, -0.30665072798728943, -0.2686851918697357, -0.08753851056098938, -0.2934185862541199, -0.05995914712548256, -0.12191783636808395]"
1,4.0,1.6094379425048828,2.799999952316284,1,1,6,0,"[-0.315487265586853, 0.07181832939386368, -0.3124583661556244, -0.2737230360507965, -0.0884602963924408, -0.29896417260169983, -0.06048877164721489, -0.1237834095954895]"
1,4.0,1.6094379425048828,2.8499999046325684,1,1,6,0,"[-0.3213053345680237, 0.07210873812437057, -0.31826597452163696, -0.2787608504295349, -0.08938206732273102, -0.3045097589492798, -0.06101839616894722, -0.12564897537231445]"
1,4.0,1.6094379425048828,2.9000000953674316,1,1,6,0,"[-0.3271234631538391, 0.07239914685487747, -0.3240736126899719, -0.2837987244129181, -0.09030383825302124, -0.31005537509918213, -0.06154802814126015, -0.1275145560503006]"
1,4.0,1.6094379425048828,2.950000047683716,1,1,6,0,"[-0.33294153213500977, 0.07268955558538437, -0.3298812508583069, -0.2888365685939789, -0.09122560918331146, -0.3156009614467621, -0.06207765266299248, -0.12938013672828674]"
1,4.0,1.6094379425048828,3.0,1,1,6,0,"[-0.3387596011161804, 0.07297996431589127, -0.33568885922431946, -0.2938744127750397, -0.09214739501476288, -0.32114654779434204, -0.0626072809100151, -0.1312457025051117]"
1,4.0,1.6094379425048828,3.049999952316284,1,1,6,0,"[-0.34457772970199585, 0.07327037304639816, -0.3414964973926544, -0.2989122271537781, -0.0930691659450531, -0.326692134141922, -0.06313691288232803, -0.13311126828193665]"
1,4.0,1.6094379425048828,3.0999999046325684,1,1,6,0,"[-0.3503957986831665, 0.07356078177690506, -0.347304105758667, -0.30395007133483887, -0.09399093687534332, -0.33223772048950195, -0.06366653740406036, -0.1349768340587616]"
1,4.0,1.6094379425048828,3.1500000953674316,1,1,6,0,"[-0.35621392726898193, 0.07385119050741196, -0.35311177372932434, -0.30898794531822205, -0.09491272270679474, -0.3377833366394043, -0.0641961619257927, -0.13684242963790894]"
1,4.0,1.6094379425048828,3.200000047683716,1,1,6,0,"[-0.3620319962501526, 0.07414159923791885, -0.3589193820953369, -0.31402575969696045, -0.09583449363708496, -0.34332892298698425, -0.06472579389810562, -0.1387079954147339]"
1,4.0,1.6094379425048828,3.25,1,1,6,0,"[-0.36785006523132324, 0.07443200796842575, -0.3647269904613495, -0.31906360387802124, -0.09675626456737518, -0.3488745093345642, -0.06525541841983795, -0.14057356119155884]"
1,4.0,1.6094379425048828,3.299999952316284,1,1,6,0,"[-0.3736681342124939, 0.07472241669893265, -0.37053462862968445, -0.32410144805908203, -0.0976780354976654, -0.35442009568214417, -0.06578504294157028, -0.1424391269683838]"
1,4.0,1.6094379425048828,3.3499999046325684,1,1,6,0,"[-0.3794862627983093, 0.07501282542943954, -0.376342236995697, -0.3291392922401428, -0.09859980642795563, -0.3599657118320465, -0.06631467491388321, -0.14430469274520874]"
1,4.0,1.6094379425048828,3.4000000953674316,1,1,6,0,"[-0.38530433177948, 0.07530323415994644, -0.38214990496635437, -0.3341771364212036, -0.09952159225940704, -0.36551132798194885, -0.06684429943561554, -0.14617028832435608]"
1,4.0,1.6094379425048828,3.450000047683716,1,1,6,0,"[-0.3911224603652954, 0.07559364289045334, -0.38795751333236694, -0.3392149806022644, -0.10044336318969727, -0.3710569143295288, -0.06737392395734787, -0.14803585410118103]"
1,4.0,1.6094379425048828,3.5,1,1,6,0,"[-0.39694052934646606, 0.07588405162096024, -0.3937651515007019, -0.3442528247833252, -0.10136513411998749, -0.37660250067710876, -0.0679035559296608, -0.14990141987800598]"
1,4.0,1.6094379425048828,3.549999952316284,1,1,6,0,"[-0.4027585983276367, 0.07617446035146713, -0.3995727598667145, -0.349290668964386, -0.10228690505027771, -0.3821480870246887, -0.06843317300081253, -0.15176698565483093]"
1,4.0,1.6094379425048828,3.5999999046325684,1,1,6,0,"[-0.40857672691345215, 0.07646486908197403, -0.40538039803504944, -0.3543284833431244, -0.10320869088172913, -0.3876936733722687, -0.06896280497312546, -0.15363255143165588]"
1,4.0,1.6094379425048828,3.6500000953674316,1,1,6,0,"[-0.4143947958946228, 0.07675527781248093, -0.4111880362033844, -0.35936635732650757, -0.10413046181201935, -0.393239289522171, -0.06949243694543839, -0.15549813210964203]"
1,4.0,1.6094379425048828,3.700000047683716,1,1,6,0,"[-0.42021292448043823, 0.07704568654298782, -0.416995644569397, -0.36440420150756836, -0.10505223274230957, -0.398784875869751, -0.07002205401659012, -0.15736369788646698]"
1,4.0,1.6094379425048828,3.75,1,1,6,0,"[-0.4260309934616089, 0.07733609527349472, -0.42280328273773193, -0.36944201588630676, -0.10597400367259979, -0.40433046221733093, -0.07055168598890305, -0.15922927856445312]"
1,4.0,1.6094379425048828,3.799999952316284,1,1,6,0,"[-0.43184906244277954, 0.07762650400400162, -0.4286108911037445, -0.37447986006736755, -0.10689578950405121, -0.4098760485649109, -0.07108131051063538, -0.16109484434127808]"
1,4.0,1.6094379425048828,3.8499999046325684,1,1,6,0,"[-0.4376671314239502, 0.07791691273450851, -0.43441852927207947, -0.37951770424842834, -0.10781756043434143, -0.41542163491249084, -0.0716109350323677, -0.16296041011810303]"
1,4.0,1.6094379425048828,3.9000000953674316,1,1,6,0,"[-0.4434852600097656, 0.07820732146501541, -0.44022616744041443, -0.38455554842948914, -0.10873933136463165, -0.4209672510623932, -0.07214056700468063, -0.16482599079608917]"
1,4.0,1.6094379425048828,3.950000047683716,1,1,6,0,"[-0.4493033289909363, 0.07849773019552231, -0.4460338056087494, -0.3895933926105499, -0.10966111719608307, -0.42651283740997314, -0.07267019897699356, -0.16669157147407532]"
1,4.0,1.6094379425048828,4.0,1,1,6,0,"[-0.4551214575767517, 0.0787881389260292, -0.45184141397476196, -0.3946312367916107, -0.11058288812637329, -0.4320584237575531, -0.0731998160481453, -0.16855713725090027]"
1,5.0,1.7917594909667969,0.0,1,1,2,0,"[0.0271577388048172, 0.06038939952850342, 0.02808360755443573, 0.0220048725605011, -0.03859299048781395, 0.026690080761909485, -0.034758295863866806, -0.018419485539197922]"
1,5.0,1.7917594909667969,0.05000000074505806,1,1,2,0,"[0.02133965492248535, 0.060679808259010315, 0.022275984287261963, 0.016967028379440308, -0.03951476514339447, 0.02114449441432953, -0.035287924110889435, -0.02028505876660347]"
1,5.0,1.7917594909667969,0.10000000149011612,1,1,2,0,"[0.01552155613899231, 0.06097021698951721, 0.016468346118927002, 0.011929191648960114, -0.04043653979897499, 0.015598893165588379, -0.035817548632621765, -0.022150631994009018]"
1,5.0,1.7917594909667969,0.15000000596046448,1,1,2,0,"[0.009703457355499268, 0.06126062572002411, 0.010660722851753235, 0.0068913474678993225, -0.04135831445455551, 0.010053306818008423, -0.036347176879644394, -0.024016203358769417]"
1,5.0,1.7917594909667969,0.20000000298023224,1,1,2,0,"[0.0038853734731674194, 0.061551034450531006, 0.004853099584579468, 0.0018535032868385315, -0.04228008911013603, 0.004507705569267273, -0.036876801401376724, -0.025881774723529816]"
1,5.0,1.7917594909667969,0.25,1,1,2,0,"[-0.0019327104091644287, 0.0618414431810379, -0.0009545311331748962, -0.0031843334436416626, -0.04320186376571655, -0.00103788822889328, -0.03740642964839935, -0.027747347950935364]"
1,5.0,1.7917594909667969,0.30000001192092896,1,1,5,0,"[-0.007750809192657471, 0.0621318519115448, -0.00676216185092926, -0.008222177624702454, -0.04412364214658737, -0.006583482027053833, -0.03793605789542198, -0.029612921178340912]"
1,5.0,1.7917594909667969,0.3499999940395355,1,1,5,0,"[-0.013568900525569916, 0.0624222606420517, -0.012569785118103027, -0.013260021805763245, -0.045045413076877594, -0.012129068374633789, -0.03846568241715431, -0.03147849440574646]"
1,5.0,1.7917594909667969,0.4000000059604645,1,1,5,0,"[-0.01938699185848236, 0.0627126693725586, -0.018377408385276794, -0.018297865986824036, -0.04596719145774841, -0.01767466962337494, -0.03899531066417694, -0.03334406390786171]"
1,5.0,1.7917594909667969,0.45000001788139343,1,1,5,0,"[-0.025205090641975403, 0.06300307810306549, -0.02418503910303116, -0.023335710167884827, -0.046888962388038635, -0.023220263421535492, -0.03952493891119957, -0.03520963713526726]"
1,5.0,1.7917594909667969,0.5,1,1,3,0,"[-0.03102317452430725, 0.06329348683357239, -0.029992669820785522, -0.02837354689836502, -0.047810740768909454, -0.028765857219696045, -0.0400545634329319, -0.037075210362672806]"
1,5.0,1.7917594909667969,0.550000011920929,1,1,3,0,"[-0.036841265857219696, 0.06358389556407928, -0.03580029308795929, -0.03341139107942581, -0.048732511699199677, -0.034311443567276, -0.04058419167995453, -0.038940783590078354]"
1,5.0,1.7917594909667969,0.6000000238418579,1,1,3,0,"[-0.04265935719013214, 0.06387430429458618, -0.041607923805713654, -0.038449227809906006, -0.049654290080070496, -0.03985704481601715, -0.04111381620168686, -0.040806353092193604]"
1,5.0,1.7917594909667969,0.6500000357627869,1,1,6,0,"[-0.04847745597362518, 0.06416471302509308, -0.04741555452346802, -0.043487079441547394, -0.050576064735651016, -0.045402638614177704, -0.04164344444870949, -0.04267192631959915]"
1,5.0,1.7917594909667969,0.699999988079071,1,1,6,0,"[-0.05429553985595703, 0.06445512175559998, -0.053223177790641785, -0.04852491617202759, -0.05149783939123154, -0.05094822496175766, -0.04217306897044182, -0.0445374995470047]"
1,5.0,1.7917594909667969,0.75,1,1,6,0,"[-0.060113631188869476, 0.06474553048610687, -0.05903080105781555, -0.05356276035308838, -0.05241961404681206, -0.05649381875991821, -0.04270269721746445, -0.04640306904911995]"
