layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
9,13.0,2.6390573978424072,1.0,1,1,3,0,"[-0.07332978397607803, -0.028385479003190994, -0.07554437220096588, -0.04617306590080261, -0.05000726878643036, -0.07952043414115906, -0.06623055040836334, -0.08696415275335312]"
9,13.0,2.6390573978424072,1.0500000715255737,1,1,3,0,"[-0.07372257113456726, -0.02907242253422737, -0.07618674635887146, -0.05185745656490326, -0.055896490812301636, -0.08081109076738358, -0.0672823116183281, -0.08786304295063019]"
9,13.0,2.6390573978424072,1.100000023841858,1,1,3,0,"[-0.07411536574363708, -0.02975936233997345, -0.07682911306619644, -0.057541824877262115, -0.06178569793701172, -0.0821017399430275, -0.06833405792713165, -0.08876192569732666]"
9,13.0,2.6390573978424072,1.149999976158142,1,1,3,0,"[-0.07450815290212631, -0.030446305871009827, -0.07747148722410202, -0.06322620064020157, -0.0676749050617218, -0.08339239656925201, -0.06938581168651581, -0.08966080844402313]"
9,13.0,2.6390573978424072,1.2000000476837158,1,1,3,0,"[-0.07490094751119614, -0.031133245676755905, -0.078113853931427, -0.06891059130430222, -0.07356412708759308, -0.08468304574489594, -0.07043757289648056, -0.0905596986413002]"
9,13.0,2.6390573978424072,1.25,1,1,6,0,"[-0.07529373466968536, -0.03182018920779228, -0.07875622808933258, -0.07459496706724167, -0.07945333421230316, -0.08597370237112045, -0.07148931920528412, -0.09145858883857727]"
9,13.0,2.6390573978424072,1.3000000715255737,1,1,6,0,"[-0.07568652927875519, -0.03250712901353836, -0.07939860224723816, -0.08027935773134232, -0.08534255623817444, -0.08726435154676437, -0.07254108041524887, -0.09235747158527374]"
9,13.0,2.6390573978424072,1.350000023841858,1,1,6,0,"[-0.07607931643724442, -0.03319407254457474, -0.08004096895456314, -0.08596373349428177, -0.09123176336288452, -0.08855500817298889, -0.07359283417463303, -0.09325635433197021]"
9,13.0,2.6390573978424072,1.399999976158142,1,1,6,0,"[-0.07647210359573364, -0.033881012350320816, -0.08068334311246872, -0.09164810925722122, -0.0971209704875946, -0.08984565734863281, -0.07464458793401718, -0.09415524452924728]"
9,13.0,2.6390573978424072,1.4500000476837158,1,1,6,0,"[-0.07686489820480347, -0.03456795588135719, -0.0813257098197937, -0.09733249992132187, -0.10301019251346588, -0.09113631397485733, -0.07569634169340134, -0.09505413472652435]"
9,13.0,2.6390573978424072,1.5,1,1,6,0,"[-0.0772576853632927, -0.03525489568710327, -0.08196808397769928, -0.10301687568426132, -0.10889939963817596, -0.09242696315050125, -0.07674810290336609, -0.09595301747322083]"
9,13.0,2.6390573978424072,1.5500000715255737,1,1,0,1,"[-0.07765047997236252, -0.03594183921813965, -0.08261045813560486, -0.10870126634836197, -0.11478862166404724, -0.09371761977672577, -0.07779985666275024, -0.0968519076704979]"
9,13.0,2.6390573978424072,1.600000023841858,1,1,0,1,"[-0.07804326713085175, -0.03662877902388573, -0.08325282484292984, -0.11438564211130142, -0.12067782878875732, -0.09500827640295029, -0.0788516104221344, -0.09775079041719437]"
