layer,base_key,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.209999918937683,4,4,2,0,"[0.0021984800696372986, -0.007288180757313967, 0.009109726175665855, -0.00672424491494894, 0.01767648011445999, 0.002016236074268818, -0.007809402421116829, 0.001974256709218025]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.2200000286102295,4,4,2,0,"[0.0022138715721666813, -0.007351207546889782, 0.009141115471720695, -0.006757843308150768, 0.01777905970811844, 0.002029713010415435, -0.00786123052239418, 0.002000723499804735]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.2300000190734863,4,4,2,0,"[0.002229263074696064, -0.0074142334051430225, 0.009172504767775536, -0.006791440770030022, 0.017881637439131737, 0.002043189713731408, -0.007913057692348957, 0.002027190290391445]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.2400000095367432,4,4,2,0,"[0.002244654344394803, -0.007477258797734976, 0.009203894063830376, -0.006825038231909275, 0.017984217032790184, 0.0020566664170473814, -0.007964884862303734, 0.002053657080978155]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.25,4,4,2,0,"[0.002260045614093542, -0.007540285121649504, 0.009235283359885216, -0.0068586356937885284, 0.018086794763803482, 0.0020701431203633547, -0.00801671203225851, 0.002080123405903578]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.2599999904632568,4,4,2,0,"[0.002275437116622925, -0.007603310514241457, 0.009266672655940056, -0.0068922340869903564, 0.01818937435746193, 0.002083619823679328, -0.008068539202213287, 0.0021065901964902878]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.2699999809265137,4,4,2,0,"[0.0022908286191523075, -0.007666336838155985, 0.009298061951994896, -0.00692583154886961, 0.018291953951120377, 0.0020970962941646576, -0.008120366372168064, 0.0021330569870769978]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.2799999713897705,4,4,2,0,"[0.002306219656020403, -0.007729362230747938, 0.009329451248049736, -0.006959429010748863, 0.018394533544778824, 0.002110572997480631, -0.008172193542122841, 0.0021595233120024204]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.2899999618530273,4,4,2,0,"[0.0023216111585497856, -0.007792388554662466, 0.009360840544104576, -0.006993026472628117, 0.018497111275792122, 0.002124049700796604, -0.008224020712077618, 0.0021859901025891304]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.2999999523162842,4,4,2,0,"[0.002337002195417881, -0.007855413481593132, 0.009392229840159416, -0.007026624865829945, 0.01859968900680542, 0.0021375264041125774, -0.008275847882032394, 0.0022124568931758404]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.309999942779541,4,4,2,0,"[0.0023523936979472637, -0.007918438874185085, 0.009423619136214256, -0.007060222327709198, 0.018702268600463867, 0.0021510031074285507, -0.008327675051987171, 0.002238923218101263]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.3199999332427979,4,4,2,0,"[0.0023677852004766464, -0.007981465198099613, 0.009455008432269096, -0.007093819789588451, 0.018804848194122314, 0.002164479810744524, -0.008379502221941948, 0.002265390008687973]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.3299999237060547,4,4,2,0,"[0.002383176237344742, -0.008044490590691566, 0.009486397728323936, -0.007127417251467705, 0.01890742778778076, 0.0021779565140604973, -0.008431329391896725, 0.002291856799274683]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.3399999141693115,4,4,2,0,"[0.0023985677398741245, -0.008107516914606094, 0.009517786093056202, -0.007161015644669533, 0.01901000551879406, 0.0021914332173764706, -0.008483156561851501, 0.002318323589861393]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.350000023841858,4,4,2,0,"[0.0024139592424035072, -0.008170543238520622, 0.009549176320433617, -0.007194613106548786, 0.019112586975097656, 0.002204909920692444, -0.008534984663128853, 0.002344790380448103]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.3600000143051147,4,4,2,0,"[0.00242935074493289, -0.008233568631112576, 0.009580565616488457, -0.007228211499750614, 0.019215164706110954, 0.002218386624008417, -0.00858681183308363, 0.002371257171034813]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.3700000047683716,4,4,2,0,"[0.0024447417818009853, -0.008296594955027103, 0.009611954912543297, -0.0072618089616298676, 0.019317742437124252, 0.0022318633273243904, -0.008638639003038406, 0.0023977234959602356]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.3799999952316284,4,4,2,0,"[0.002460133284330368, -0.008359620347619057, 0.009643344208598137, -0.007295406423509121, 0.0194203220307827, 0.0022453400306403637, -0.008690466172993183, 0.0024241902865469456]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.3899999856948853,4,4,2,0,"[0.0024755247868597507, -0.008422646671533585, 0.009674732573330402, -0.007329003885388374, 0.019522901624441147, 0.002258816733956337, -0.00874229334294796, 0.0024506570771336555]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.399999976158142,4,4,2,0,"[0.002490915823727846, -0.008485672064125538, 0.009706121869385242, -0.007362602278590202, 0.019625481218099594, 0.0022722934372723103, -0.008794120512902737, 0.0024771238677203655]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.409999966621399,4,4,2,0,"[0.002506307326257229, -0.008548698388040066, 0.009737511165440083, -0.007396199740469456, 0.019728058949112892, 0.0022857701405882835, -0.008845947682857513, 0.002503590192645788]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.4199999570846558,4,4,2,0,"[0.0025216988287866116, -0.008611723780632019, 0.009768900461494923, -0.007429797202348709, 0.01983063854277134, 0.002299246843904257, -0.00889777485281229, 0.002530056983232498]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.4299999475479126,4,4,2,0,"[0.002537089865654707, -0.008674750104546547, 0.009800289757549763, -0.0074633946642279625, 0.019933216273784637, 0.00231272354722023, -0.008949602022767067, 0.002556523773819208]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.4399999380111694,4,4,2,0,"[0.0025524813681840897, -0.0087377754971385, 0.009831679053604603, -0.0074969930574297905, 0.020035795867443085, 0.0023262002505362034, -0.009001429192721844, 0.002582990098744631]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.4499999284744263,4,4,2,0,"[0.0025678728707134724, -0.008800800889730453, 0.009863067418336868, -0.007530590519309044, 0.020138375461101532, 0.0023396769538521767, -0.00905325636267662, 0.002609456889331341]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.459999918937683,4,4,2,0,"[0.0025832639075815678, -0.008863827213644981, 0.009894456714391708, -0.007564187981188297, 0.02024095505475998, 0.00235315365716815, -0.009105083532631397, 0.0026359236799180508]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.46999990940094,4,4,2,0,"[0.0025986554101109505, -0.008926852606236935, 0.009925846010446548, -0.007597785443067551, 0.020343532785773277, 0.0023666303604841232, -0.009156910702586174, 0.0026623900048434734]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.4800000190734863,4,4,2,0,"[0.002614046912640333, -0.008989879861474037, 0.009957236237823963, -0.007631383836269379, 0.020446112379431725, 0.0023801070638000965, -0.00920873787254095, 0.0026888572610914707]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.4900000095367432,4,4,2,0,"[0.002629438415169716, -0.00905290525406599, 0.009988625533878803, -0.007664981298148632, 0.020548691973090172, 0.00239358376711607, -0.009260565042495728, 0.0027153235860168934]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5,4,4,2,0,"[0.0026448294520378113, -0.009115930646657944, 0.010020013898611069, -0.00769857969135046, 0.02065126970410347, 0.002407060470432043, -0.009312392212450504, 0.0027417903766036034]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5099999904632568,4,4,2,0,"[0.002660220954567194, -0.009178956970572472, 0.010051403194665909, -0.0077321771532297134, 0.020753849297761917, 0.0024205371737480164, -0.009364219382405281, 0.0027682571671903133]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5199999809265137,4,4,2,0,"[0.0026756124570965767, -0.009241982363164425, 0.010082792490720749, -0.007765774615108967, 0.020856428891420364, 0.0024340138770639896, -0.009416046552360058, 0.002794723492115736]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5299999713897705,4,4,2,0,"[0.002691003493964672, -0.009305008687078953, 0.010114181786775589, -0.00779937207698822, 0.02095900848507881, 0.002447490580379963, -0.009467873722314835, 0.002821190282702446]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5399999618530273,4,4,2,0,"[0.002706394996494055, -0.009368034079670906, 0.010145571082830429, -0.007832970470190048, 0.02106158807873726, 0.002460967283695936, -0.009519700892269611, 0.002847657073289156]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5499999523162842,4,4,2,0,"[0.00272178603336215, -0.009431060403585434, 0.01017696037888527, -0.007866567932069302, 0.021164163947105408, 0.0024744439870119095, -0.009571528062224388, 0.002874123863875866]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.559999942779541,4,4,2,0,"[0.002737177535891533, -0.009494085796177387, 0.01020834967494011, -0.007900165393948555, 0.021266743540763855, 0.0024879206903278828, -0.009623355232179165, 0.0029005901888012886]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5699999332427979,4,4,2,0,"[0.0027525690384209156, -0.009557112120091915, 0.01023973897099495, -0.007933762855827808, 0.021369323134422302, 0.002501397393643856, -0.009675182402133942, 0.0029270569793879986]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5799999237060547,4,4,2,0,"[0.002767960075289011, -0.009620137512683868, 0.01027112826704979, -0.007967361249029636, 0.02147190272808075, 0.002514873631298542, -0.009727009572088718, 0.0029535237699747086]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5899999141693115,4,4,2,0,"[0.0027833515778183937, -0.009683163836598396, 0.01030251756310463, -0.00800095871090889, 0.021574482321739197, 0.0025283503346145153, -0.009778836742043495, 0.0029799900949001312]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.5999999046325684,4,4,2,0,"[0.0027987430803477764, -0.00974618922919035, 0.01033390685915947, -0.008034556172788143, 0.021677058190107346, 0.0025418270379304886, -0.009830663911998272, 0.003006456885486841]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.6100000143051147,4,4,2,0,"[0.002814134582877159, -0.009809215553104877, 0.01036529615521431, -0.008068154565989971, 0.02177964150905609, 0.002555304206907749, -0.009882492013275623, 0.003032923676073551]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.6200000047683716,4,4,2,0,"[0.0028295256197452545, -0.009872241877019405, 0.01039668545126915, -0.008101752027869225, 0.02188221737742424, 0.0025687809102237225, -0.0099343191832304, 0.003059390466660261]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.6299999952316284,4,4,2,0,"[0.0028449171222746372, -0.009935267269611359, 0.01042807474732399, -0.008135349489748478, 0.021984796971082687, 0.0025822576135396957, -0.009986146353185177, 0.003085857257246971]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.6399999856948853,4,4,2,0,"[0.00286030862480402, -0.009998293593525887, 0.01045946404337883, -0.008168947882950306, 0.022087376564741135, 0.002595734316855669, -0.010037973523139954, 0.003112324047833681]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.649999976158142,4,4,2,0,"[0.0028756996616721153, -0.01006131898611784, 0.01049085333943367, -0.00820254534482956, 0.022189956158399582, 0.002609210554510355, -0.01008980069309473, 0.0031387903727591038]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.659999966621399,4,4,2,0,"[0.002891091164201498, -0.010124344378709793, 0.01052224263548851, -0.008236142806708813, 0.02229253575205803, 0.0026226872578263283, -0.010141627863049507, 0.0031652571633458138]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.6699999570846558,4,4,2,0,"[0.0029064826667308807, -0.010187370702624321, 0.01055363193154335, -0.008269740268588066, 0.022395111620426178, 0.0026361639611423016, -0.010193455033004284, 0.0031917239539325237]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.6799999475479126,4,4,2,0,"[0.002921873703598976, -0.010250396095216274, 0.01058502122759819, -0.008303338661789894, 0.022497691214084625, 0.002649640664458275, -0.01024528220295906, 0.0032181902788579464]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.6899999380111694,4,4,2,0,"[0.002937265206128359, -0.010313422419130802, 0.01061641052365303, -0.008336936123669147, 0.022600270807743073, 0.002663117367774248, -0.010297109372913837, 0.0032446570694446564]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.6999999284744263,4,4,2,0,"[0.0029526567086577415, -0.010376447811722755, 0.01064779981970787, -0.008370533585548401, 0.02270285040140152, 0.0026765940710902214, -0.010348936542868614, 0.0032711238600313663]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.709999918937683,4,4,2,0,"[0.002968047745525837, -0.010439474135637283, 0.01067918911576271, -0.008404131047427654, 0.022805429995059967, 0.0026900707744061947, -0.010400763712823391, 0.003297590184956789]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.71999990940094,4,4,2,0,"[0.0029834392480552197, -0.010502499528229237, 0.01071057841181755, -0.008437729440629482, 0.022908005863428116, 0.002703547477722168, -0.010452590882778168, 0.003324056975543499]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.7300000190734863,4,4,2,0,"[0.0029988307505846024, -0.010565525852143764, 0.01074196770787239, -0.008471326902508736, 0.02301058918237686, 0.0027170241810381413, -0.010504418984055519, 0.0033505242317914963]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.7400000095367432,4,4,2,0,"[0.003014222253113985, -0.010628552176058292, 0.01077335700392723, -0.008504925295710564, 0.02311316505074501, 0.0027305008843541145, -0.010556246154010296, 0.003376990556716919]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.75,4,4,2,0,"[0.0030296132899820805, -0.010691577568650246, 0.010804746299982071, -0.008538522757589817, 0.023215744644403458, 0.002743977587670088, -0.010608073323965073, 0.003403457347303629]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.7599999904632568,4,4,2,0,"[0.003045004792511463, -0.010754603892564774, 0.010836135596036911, -0.00857212021946907, 0.023318324238061905, 0.002757454290986061, -0.01065990049391985, 0.003429924137890339]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.7699999809265137,4,4,2,0,"[0.003060396295040846, -0.010817629285156727, 0.010867524892091751, -0.008605717681348324, 0.023420903831720352, 0.0027709309943020344, -0.010711727663874626, 0.0034563904628157616]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.7799999713897705,4,4,2,0,"[0.0030757873319089413, -0.010880655609071255, 0.010898914188146591, -0.008639316074550152, 0.0235234834253788, 0.0027844076976180077, -0.010763554833829403, 0.0034828572534024715]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.7899999618530273,4,4,2,0,"[0.003091178834438324, -0.010943681001663208, 0.010930303484201431, -0.008672913536429405, 0.023626063019037247, 0.002797884400933981, -0.01081538200378418, 0.0035093240439891815]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.7999999523162842,4,4,2,0,"[0.0031065698713064194, -0.011006706394255161, 0.010961691848933697, -0.008706510998308659, 0.023728638887405396, 0.0028113611042499542, -0.010867209173738956, 0.0035357908345758915]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.809999942779541,4,4,2,0,"[0.003121961373835802, -0.01106973271816969, 0.010993081144988537, -0.008740108460187912, 0.023831218481063843, 0.0028248378075659275, -0.010919036343693733, 0.003562257159501314]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.8199999332427979,4,4,2,0,"[0.003137352876365185, -0.011132758110761642, 0.011024470441043377, -0.00877370685338974, 0.02393379807472229, 0.002838314510881901, -0.01097086351364851, 0.003588723950088024]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.8299999237060547,4,4,2,0,"[0.00315274391323328, -0.01119578443467617, 0.011055859737098217, -0.008807304315268993, 0.024036377668380737, 0.002851791214197874, -0.011022690683603287, 0.003615190740674734]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.8399999141693115,4,4,2,0,"[0.003168135415762663, -0.011258809827268124, 0.011087249033153057, -0.008840901777148247, 0.024138957262039185, 0.0028652679175138474, -0.011074517853558064, 0.003641657065600157]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.8499999046325684,4,4,2,0,"[0.0031835269182920456, -0.011321836151182652, 0.011118638329207897, -0.008874500170350075, 0.024241533130407333, 0.0028787446208298206, -0.01112634502351284, 0.0036681238561868668]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.8600000143051147,4,4,2,0,"[0.0031989184208214283, -0.01138486247509718, 0.011150027625262737, -0.008908097632229328, 0.02434411644935608, 0.002892221324145794, -0.011178173124790192, 0.0036945906467735767]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.8700000047683716,4,4,2,0,"[0.0032143094576895237, -0.011447887867689133, 0.011181416921317577, -0.008941695094108582, 0.024446692317724228, 0.002905698027461767, -0.011230000294744968, 0.0037210574373602867]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.8799999952316284,4,4,2,0,"[0.0032297009602189064, -0.01151091419160366, 0.011212806217372417, -0.00897529348731041, 0.024549271911382675, 0.0029191747307777405, -0.011281827464699745, 0.0037475242279469967]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.8899999856948853,4,4,2,0,"[0.003245092462748289, -0.011573939584195614, 0.011244195513427258, -0.009008890949189663, 0.024651851505041122, 0.0029326514340937138, -0.011333654634654522, 0.0037739910185337067]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.899999976158142,4,4,2,0,"[0.0032604834996163845, -0.011636965908110142, 0.011275584809482098, -0.009042488411068916, 0.02475443109869957, 0.002946128137409687, -0.011385481804609299, 0.0038004573434591293]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.909999966621399,4,4,2,0,"[0.003275875002145767, -0.011699991300702095, 0.011306974105536938, -0.00907608587294817, 0.024857010692358017, 0.0029596048407256603, -0.011437308974564075, 0.0038269241340458393]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.9199999570846558,4,4,2,0,"[0.00329126650467515, -0.011763017624616623, 0.011338362470269203, -0.009109684266149998, 0.024959586560726166, 0.0029730815440416336, -0.011489136144518852, 0.0038533909246325493]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.9299999475479126,4,4,2,0,"[0.0033066575415432453, -0.011826043017208576, 0.011369751766324043, -0.009143281728029251, 0.025062166154384613, 0.002986558247357607, -0.011540963314473629, 0.003879857249557972]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.9399999380111694,4,4,2,0,"[0.003322049044072628, -0.011889069341123104, 0.011401141062378883, -0.009176879189908504, 0.02516474574804306, 0.00300003495067358, -0.011592790484428406, 0.003906324040144682]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.9499999284744263,4,4,2,0,"[0.0033374405466020107, -0.011952094733715057, 0.011432530358433723, -0.009210477583110332, 0.025267325341701508, 0.0030135116539895535, -0.011644617654383183, 0.003932790830731392]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.959999918937683,4,4,2,0,"[0.003352831583470106, -0.01201512012630701, 0.011463919654488564, -0.009244075044989586, 0.025369904935359955, 0.0030269883573055267, -0.01169644482433796, 0.003959257155656815]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.96999990940094,4,4,2,0,"[0.003368223085999489, -0.012078146450221539, 0.011495308950543404, -0.00927767250686884, 0.025472480803728104, 0.0030404650606215, -0.011748271994292736, 0.0039857239462435246]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.9799998998641968,4,4,2,0,"[0.0033836145885288715, -0.012141171842813492, 0.011526698246598244, -0.009311269968748093, 0.02557506039738655, 0.0030539417639374733, -0.011800099164247513, 0.0040121907368302345]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,1.9900000095367432,4,4,2,0,"[0.0033990060910582542, -0.012204199098050594, 0.011558087542653084, -0.00934486836194992, 0.025677639991044998, 0.0030674184672534466, -0.011851927265524864, 0.0040386575274169445]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.0,4,4,2,0,"[0.0034143971279263496, -0.012267224490642548, 0.011589476838707924, -0.009378465823829174, 0.025780219584703445, 0.00308089517056942, -0.011903754435479641, 0.0040651243180036545]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.009999990463257,4,4,2,0,"[0.0034297886304557323, -0.012330249883234501, 0.011620866134762764, -0.009412064217031002, 0.025882799178361893, 0.003094371873885393, -0.011955581605434418, 0.0040915911085903645]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.0199999809265137,4,4,2,0,"[0.003445180132985115, -0.012393276207149029, 0.011652255430817604, -0.009445661678910255, 0.02598537877202034, 0.0031078485772013664, -0.012007408775389194, 0.004118057433515787]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.0299999713897705,4,4,2,0,"[0.0034605711698532104, -0.012456301599740982, 0.011683644726872444, -0.009479259140789509, 0.026087958365678787, 0.0031213252805173397, -0.012059235945343971, 0.004144524224102497]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.0399999618530273,4,4,2,0,"[0.003475962672382593, -0.01251932792365551, 0.011715034022927284, -0.009512856602668762, 0.026190537959337234, 0.003134801983833313, -0.012111063115298748, 0.004170991014689207]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.049999952316284,4,4,2,0,"[0.0034913537092506886, -0.012582353316247463, 0.011746423318982124, -0.00954645499587059, 0.026293113827705383, 0.003148278221487999, -0.012162890285253525, 0.004197457805275917]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.059999942779541,4,4,2,0,"[0.0035067452117800713, -0.012645379640161991, 0.011777812615036964, -0.009580052457749844, 0.02639569342136383, 0.0031617549248039722, -0.012214717455208302, 0.00422392413020134]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.069999933242798,4,4,2,0,"[0.003522136714309454, -0.012708405032753944, 0.011809201911091805, -0.009613649919629097, 0.026498273015022278, 0.0031752316281199455, -0.012266544625163078, 0.00425039092078805]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.0799999237060547,4,4,2,0,"[0.0035375277511775494, -0.012771431356668472, 0.011840591207146645, -0.00964724738150835, 0.026600852608680725, 0.003188708331435919, -0.012318371795117855, 0.00427685771137476]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.0900001525878906,4,4,2,0,"[0.0035529197193682194, -0.012834458611905575, 0.011871980503201485, -0.009680845774710178, 0.026703432202339172, 0.0032021855004131794, -0.012370200827717781, 0.004303324967622757]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.1000001430511475,4,4,2,0,"[0.003568311221897602, -0.012897484004497528, 0.011903369799256325, -0.009714444167912006, 0.02680601179599762, 0.0032156622037291527, -0.012422027997672558, 0.00432979129254818]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.1100001335144043,4,4,2,0,"[0.0035837022587656975, -0.012960510328412056, 0.011934759095311165, -0.00974804162979126, 0.026908591389656067, 0.003229138907045126, -0.012473855167627335, 0.00435625808313489]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.120000123977661,4,4,2,0,"[0.00359909376129508, -0.01302353572100401, 0.011966148391366005, -0.009781639091670513, 0.027011170983314514, 0.0032426156103610992, -0.012525682337582111, 0.0043827248737216]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.130000114440918,4,4,2,0,"[0.0036144847981631756, -0.013086561113595963, 0.011997537687420845, -0.009815236553549767, 0.027113746851682663, 0.0032560923136770725, -0.012577509507536888, 0.0044091916643083096]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.140000104904175,4,4,2,0,"[0.0036298763006925583, -0.01314958743751049, 0.012028926983475685, -0.009848834946751595, 0.02721632644534111, 0.003269569016993046, -0.012629336677491665, 0.004435657989233732]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.1500000953674316,4,4,2,0,"[0.003645267803221941, -0.013212612830102444, 0.012060316279530525, -0.009882432408630848, 0.027318906038999557, 0.003283045720309019, -0.012681163847446442, 0.004462124779820442]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.1600000858306885,4,4,2,0,"[0.0036606588400900364, -0.013275639154016972, 0.012091705575585365, -0.009916029870510101, 0.027421485632658005, 0.0032965224236249924, -0.012732991017401218, 0.004488591570407152]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.1700000762939453,4,4,2,0,"[0.003676050342619419, -0.013338664546608925, 0.012123094871640205, -0.009949627332389355, 0.027524065226316452, 0.0033099991269409657, -0.012784818187355995, 0.004515057895332575]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.180000066757202,4,4,2,0,"[0.003691441845148802, -0.013401690870523453, 0.012154484167695045, -0.009983225725591183, 0.0276266448199749, 0.003323475830256939, -0.012836645357310772, 0.004541524685919285]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.190000057220459,4,4,2,0,"[0.003706832882016897, -0.013464716263115406, 0.012185873463749886, -0.010016823187470436, 0.027729220688343048, 0.003336952067911625, -0.012888472527265549, 0.004567991476505995]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.200000047683716,4,4,2,0,"[0.00372222438454628, -0.013527742587029934, 0.012217262759804726, -0.01005042064934969, 0.027831800282001495, 0.003350428771227598, -0.012940299697220325, 0.0045944578014314175]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.2100000381469727,4,4,2,0,"[0.0037376158870756626, -0.013590767979621887, 0.012248652055859566, -0.010084019042551517, 0.027934379875659943, 0.0033639054745435715, -0.012992126867175102, 0.0046209245920181274]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.2200000286102295,4,4,2,0,"[0.003753006923943758, -0.01365379337221384, 0.012280041351914406, -0.010117616504430771, 0.02803695946931839, 0.0033773821778595448, -0.013043954037129879, 0.004647391382604837]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.2300000190734863,4,4,2,0,"[0.0037683984264731407, -0.013716819696128368, 0.012311430647969246, -0.010151213966310024, 0.028139539062976837, 0.003390858881175518, -0.013095781207084656, 0.004673858173191547]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.240000009536743,4,4,2,0,"[0.0037837899290025234, -0.013779845088720322, 0.012342819944024086, -0.010184811428189278, 0.028242114931344986, 0.0034043355844914913, -0.013147608377039433, 0.00470032449811697]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.25,4,4,2,0,"[0.003799180965870619, -0.01384287141263485, 0.012374209240078926, -0.010218409821391106, 0.028344694525003433, 0.0034178122878074646, -0.01319943554699421, 0.00472679128870368]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.259999990463257,4,4,2,0,"[0.0038145724684000015, -0.013905896805226803, 0.012405598536133766, -0.010252007283270359, 0.02844727411866188, 0.003431288991123438, -0.013251262716948986, 0.00475325807929039]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.2699999809265137,4,4,2,0,"[0.0038299639709293842, -0.01396892312914133, 0.012436986900866032, -0.010285604745149612, 0.028549853712320328, 0.003444765694439411, -0.013303089886903763, 0.004779724404215813]"
13,model.global_transformer.layers.13.feed_forward.patch_length_router,2.2799999713897705,4,4,2,0,"[0.0038453550077974796, -0.014031948521733284, 0.012468376196920872, -0.010319202207028866, 0.028652433305978775, 0.0034582423977553844, -0.01335491705685854, 0.004806191194802523]"
