layer,matrix,expert_i,expert_j,same_original_pair,cosine_distance
8,w1,0,1,1,0.9940769076347351
8,w1,0,2,0,0.0016896724700927734
8,w1,0,3,0,0.9939998388290405
8,w1,0,4,0,-0.00015997886657714844
8,w1,0,5,0,0.9942521452903748
8,w1,0,6,0,-0.00013780593872070312
8,w1,0,7,0,0.9942536950111389
8,w1,1,2,0,0.9940967559814453
8,w1,1,3,0,0.0008546710014343262
8,w1,1,4,0,0.9940698742866516
8,w1,1,5,0,0.003009796142578125
8,w1,1,6,0,0.9940714240074158
8,w1,1,7,0,0.0016859173774719238
8,w1,2,3,1,0.9940186738967896
8,w1,2,4,0,0.001695394515991211
8,w1,2,5,0,0.9942624568939209
8,w1,2,6,0,0.0017161965370178223
8,w1,2,7,0,0.9942690134048462
8,w1,3,4,0,0.9939931631088257
8,w1,3,5,0,0.002983987331390381
8,w1,3,6,0,0.9939948916435242
8,w1,3,7,0,0.0017207860946655273
8,w1,4,5,1,0.994245171546936
8,w1,4,6,0,-0.00013244152069091797
8,w1,4,7,0,0.9942470788955688
8,w1,5,6,0,0.9942471981048584
8,w1,5,7,0,0.0015715360641479492
8,w1,6,7,1,0.9942494630813599
8,w2,0,1,1,1.0002111196517944
8,w2,0,2,0,0.00031507015228271484
8,w2,0,3,0,1.0001962184906006
8,w2,0,4,0,-0.0002028942108154297
8,w2,0,5,0,1.000214695930481
8,w2,0,6,0,-0.00020194053649902344
8,w2,0,7,0,1.000213861465454
8,w2,1,2,0,1.0001996755599976
8,w2,1,3,0,8.237361907958984e-05
8,w2,1,4,0,1.0002124309539795
8,w2,1,5,0,0.0007100105285644531
8,w2,1,6,0,1.0002140998840332
8,w2,1,7,0,0.0003197789192199707
8,w2,2,3,1,1.0001842975616455
8,w2,2,4,0,0.00031179189682006836
8,w2,2,5,0,1.0002007484436035
8,w2,2,6,0,0.00031828880310058594
8,w2,2,7,0,1.0002003908157349
8,w2,3,4,0,1.0001976490020752
8,w2,3,5,0,0.0006897449493408203
8,w2,3,6,0,1.000199317932129
8,w2,3,7,0,0.0003179311752319336
8,w2,4,5,1,1.000216007232666
8,w2,4,6,0,-0.00020360946655273438
8,w2,4,7,0,1.0002152919769287
8,w2,5,6,0,1.0002176761627197
8,w2,5,7,0,0.0002955794334411621
8,w2,6,7,1,1.0002168416976929
8,w3,0,1,1,1.0002375841140747
8,w3,0,2,0,0.0017795562744140625
8,w3,0,3,0,1.0002025365829468
8,w3,0,4,0,-0.0001804828643798828
8,w3,0,5,0,1.0003107786178589
8,w3,0,6,0,-0.00014972686767578125
8,w3,0,7,0,1.0002694129943848
8,w3,1,2,0,1.0002169609069824
8,w3,1,3,0,0.0009433627128601074
8,w3,1,4,0,1.0002373456954956
8,w3,1,5,0,0.003292679786682129
8,w3,1,6,0,1.0002405643463135
8,w3,1,7,0,0.001808762550354004
8,w3,2,3,1,1.0001775026321411
8,w3,2,4,0,0.0017940998077392578
8,w3,2,5,0,1.0002919435501099
8,w3,2,6,0,0.0018125176429748535
8,w3,2,7,0,1.0002485513687134
8,w3,3,4,0,1.0002025365829468
8,w3,3,5,0,0.003261268138885498
8,w3,3,6,0,1.0002052783966064
8,w3,3,7,0,0.0018458962440490723
8,w3,4,5,1,1.0003107786178589
8,w3,4,6,0,-0.0001468658447265625
8,w3,4,7,0,1.0002690553665161
8,w3,5,6,0,1.0003135204315186
8,w3,5,7,0,0.0017601847648620605
8,w3,6,7,1,1.0002719163894653
9,w1,0,1,1,0.994191586971283
9,w1,0,2,0,0.0016800165176391602
9,w1,0,3,0,0.9942520260810852
9,w1,0,4,0,-0.0002409219741821289
9,w1,0,5,0,0.9940793514251709
9,w1,0,6,0,-0.0001418590545654297
9,w1,0,7,0,0.9942530989646912
9,w1,1,2,0,0.9942703247070312
9,w1,1,3,0,0.0014682412147521973
9,w1,1,4,0,0.9941892623901367
9,w1,1,5,0,0.001783132553100586
9,w1,1,6,0,0.9941844344139099
9,w1,1,7,0,0.0015082359313964844
9,w1,2,3,1,0.9943270087242126
9,w1,2,4,0,0.0016257762908935547
9,w1,2,5,0,0.9941580891609192
9,w1,2,6,0,0.0017287731170654297
9,w1,2,7,0,0.9943279027938843
9,w1,3,4,0,0.9942496418952942
9,w1,3,5,0,0.0015118718147277832
9,w1,3,6,0,0.994244396686554
9,w1,3,7,0,-0.000244140625
9,w1,4,5,1,0.9940767884254456
9,w1,4,6,0,-0.00019562244415283203
9,w1,4,7,0,0.9942505359649658
9,w1,5,6,0,0.9940722584724426
9,w1,5,7,0,0.0015507936477661133
9,w1,6,7,1,0.9942453503608704
9,w2,0,1,1,0.9996693134307861
9,w2,0,2,0,0.00028836727142333984
9,w2,0,3,0,0.9996619820594788
9,w2,0,4,0,-0.00023186206817626953
9,w2,0,5,0,0.9996626973152161
9,w2,0,6,0,-0.00020551681518554688
9,w2,0,7,0,0.9996629953384399
9,w2,1,2,0,0.9996665120124817
9,w2,1,3,0,0.0002167224884033203
9,w2,1,4,0,0.9996675848960876
9,w2,1,5,0,0.0003306269645690918
9,w2,1,6,0,0.9996647238731384
9,w2,1,7,0,0.0002390146255493164
9,w2,2,3,1,0.999659538269043
9,w2,2,4,0,0.00025838613510131836
9,w2,2,5,0,0.9996605515480042
9,w2,2,6,0,0.0003052949905395508
9,w2,2,7,0,0.9996605515480042
9,w2,3,4,0,0.9996601939201355
9,w2,3,5,0,0.0002289414405822754
9,w2,3,6,0,0.9996572136878967
9,w2,3,7,0,-0.00021457672119140625
9,w2,4,5,1,0.9996610283851624
9,w2,4,6,0,-0.0002378225326538086
9,w2,4,7,0,0.9996612071990967
9,w2,5,6,0,0.9996581673622131
9,w2,5,7,0,0.0002512335777282715
9,w2,6,7,1,0.9996582269668579
9,w3,0,1,1,1.0000988245010376
9,w3,0,2,0,0.0017352104187011719
9,w3,0,3,0,1.0000278949737549
9,w3,0,4,0,-0.00023794174194335938
9,w3,0,5,0,1.0000284910202026
9,w3,0,6,0,-0.00013506412506103516
9,w3,0,7,0,1.000028371810913
9,w3,1,2,0,1.0001493692398071
9,w3,1,3,0,0.001528918743133545
9,w3,1,4,0,1.0000969171524048
9,w3,1,5,0,0.0018773674964904785
9,w3,1,6,0,1.0000970363616943
9,w3,1,7,0,0.0015647411346435547
9,w3,2,3,1,1.0000802278518677
9,w3,2,4,0,0.0016932487487792969
9,w3,2,5,0,1.0000778436660767
9,w3,2,6,0,0.0017900466918945312
9,w3,2,7,0,1.0000807046890259
9,w3,3,4,0,1.000025987625122
9,w3,3,5,0,0.00158768892288208
9,w3,3,6,0,1.0000256299972534
9,w3,3,7,0,-0.0002734661102294922
9,w3,4,5,1,1.0000265836715698
9,w3,4,6,0,-0.00018596649169921875
9,w3,4,7,0,1.0000265836715698
9,w3,5,6,0,1.000026822090149
9,w3,5,7,0,0.0016262531280517578
9,w3,6,7,1,1.0000262260437012
10,w1,0,1,1,0.9937448501586914
10,w1,0,2,0,-0.00025773048400878906
10,w1,0,3,0,0.9937448501586914
10,w1,0,4,0,0.00164031982421875
10,w1,0,5,0,0.9938203692436218
10,w1,0,6,0,0.0016959905624389648
10,w1,0,7,0,0.9937448501586914
10,w1,1,2,0,0.9937448501586914
10,w1,1,3,0,-0.00022530555725097656
10,w1,1,4,0,0.9934921264648438
10,w1,1,5,0,0.0015845894813537598
10,w1,1,6,0,0.9936621189117432
10,w1,1,7,0,-0.00022530555725097656
10,w1,2,3,1,0.9937448501586914
10,w1,2,4,0,0.00164031982421875
10,w1,2,5,0,0.9938203692436218
10,w1,2,6,0,0.0016959905624389648
10,w1,2,7,0,0.9937448501586914
10,w1,3,4,0,0.9934921264648438
10,w1,3,5,0,0.0015845894813537598
10,w1,3,6,0,0.9936621189117432
10,w1,3,7,0,-0.00022530555725097656
10,w1,4,5,1,0.9935727119445801
10,w1,4,6,0,0.0024843215942382812
10,w1,4,7,0,0.9934921264648438
10,w1,5,6,0,0.9937387704849243
10,w1,5,7,0,0.0015845894813537598
10,w1,6,7,1,0.9936621189117432
10,w2,0,1,1,1.0004507303237915
10,w2,0,2,0,-0.00018906593322753906
10,w2,0,3,0,1.0004507303237915
10,w2,0,4,0,0.00025177001953125
10,w2,0,5,0,1.0004432201385498
10,w2,0,6,0,0.0002753138542175293
10,w2,0,7,0,1.0004507303237915
10,w2,1,2,0,1.0004507303237915
10,w2,1,3,0,-0.0002518892288208008
10,w2,1,4,0,1.000429630279541
10,w2,1,5,0,0.00023686885833740234
10,w2,1,6,0,1.000449776649475
10,w2,1,7,0,-0.0002518892288208008
10,w2,2,3,1,1.0004507303237915
10,w2,2,4,0,0.00025177001953125
10,w2,2,5,0,1.0004432201385498
10,w2,2,6,0,0.0002753138542175293
10,w2,2,7,0,1.0004507303237915
10,w2,3,4,0,1.000429630279541
10,w2,3,5,0,0.00023686885833740234
10,w2,3,6,0,1.000449776649475
10,w2,3,7,0,-0.0002518892288208008
10,w2,4,5,1,1.0004222393035889
10,w2,4,6,0,0.0005322694778442383
10,w2,4,7,0,1.000429630279541
10,w2,5,6,0,1.0004435777664185
10,w2,5,7,0,0.00023686885833740234
10,w2,6,7,1,1.000449776649475
10,w3,0,1,1,1.000253438949585
10,w3,0,2,0,-0.0002918243408203125
10,w3,0,3,0,1.000253438949585
10,w3,0,4,0,0.0016559958457946777
10,w3,0,5,0,1.0002061128616333
10,w3,0,6,0,0.0017191171646118164
10,w3,0,7,0,1.000253438949585
10,w3,1,2,0,1.000253438949585
10,w3,1,3,0,-0.0002582073211669922
10,w3,1,4,0,1.0002909898757935
10,w3,1,5,0,0.0016096830368041992
10,w3,1,6,0,1.0002593994140625
10,w3,1,7,0,-0.0002582073211669922
10,w3,2,3,1,1.000253438949585
10,w3,2,4,0,0.0016559958457946777
10,w3,2,5,0,1.0002061128616333
10,w3,2,6,0,0.0017191171646118164
10,w3,2,7,0,1.000253438949585
10,w3,3,4,0,1.0002909898757935
10,w3,3,5,0,0.0016096830368041992
10,w3,3,6,0,1.0002593994140625
10,w3,3,7,0,-0.0002582073211669922
10,w3,4,5,1,1.0002416372299194
10,w3,4,6,0,0.002579331398010254
10,w3,4,7,0,1.0002909898757935
10,w3,5,6,0,1.0002139806747437
10,w3,5,7,0,0.0016096830368041992
10,w3,6,7,1,1.0002593994140625
11,w1,0,1,1,0.9926546812057495
11,w1,0,2,0,0.0018563270568847656
11,w1,0,3,0,0.9926252365112305
11,w1,0,4,0,0.002430558204650879
11,w1,0,5,0,0.9927938580513
11,w1,0,6,0,0.0008786916732788086
11,w1,0,7,0,0.9927830696105957
11,w1,1,2,0,0.9927250146865845
11,w1,1,3,0,0.0010962486267089844
11,w1,1,4,0,0.9927146434783936
11,w1,1,5,0,0.001674056053161621
11,w1,1,6,0,0.992523729801178
11,w1,1,7,0,0.0016919374465942383
11,w1,2,3,1,0.9926931858062744
11,w1,2,4,0,0.0006011128425598145
11,w1,2,5,0,0.9928550720214844
11,w1,2,6,0,0.0018921494483947754
11,w1,2,7,0,0.9928441643714905
11,w1,3,4,0,0.9926860928535461
11,w1,3,5,0,0.0017015933990478516
11,w1,3,6,0,0.9924907684326172
11,w1,3,7,0,0.0017137527465820312
11,w1,4,5,1,0.9928444027900696
11,w1,4,6,0,0.002471745014190674
11,w1,4,7,0,0.9928324222564697
11,w1,5,6,0,0.9926670789718628
11,w1,5,7,0,-3.8504600524902344e-05
11,w1,6,7,1,0.9926562309265137
11,w2,0,1,1,0.9996326565742493
11,w2,0,2,0,0.00035130977630615234
11,w2,0,3,0,0.9996284246444702
11,w2,0,4,0,0.0005085468292236328
11,w2,0,5,0,0.9996244311332703
11,w2,0,6,0,7.140636444091797e-05
11,w2,0,7,0,0.9996206760406494
11,w2,1,2,0,0.9996176362037659
11,w2,1,3,0,0.00012809038162231445
11,w2,1,4,0,0.9996315836906433
11,w2,1,5,0,0.00029027462005615234
11,w2,1,6,0,0.999640166759491
11,w2,1,7,0,0.000291287899017334
11,w2,2,3,1,0.999613344669342
11,w2,2,4,0,6.4373016357421875e-06
11,w2,2,5,0,0.9996086359024048
11,w2,2,6,0,0.0003517270088195801
11,w2,2,7,0,0.9996051788330078
11,w2,3,4,0,0.9996272325515747
11,w2,3,5,0,0.0002976059913635254
11,w2,3,6,0,0.9996361136436462
11,w2,3,7,0,0.0002949237823486328
11,w2,4,5,1,0.9996227025985718
11,w2,4,6,0,0.0005117654800415039
11,w2,4,7,0,0.9996193051338196
11,w2,5,6,0,0.9996322989463806
11,w2,5,7,0,-0.00017523765563964844
11,w2,6,7,1,0.9996283054351807
11,w3,0,1,1,1.0001330375671387
11,w3,0,2,0,0.001892387866973877
11,w3,0,3,0,1.0001482963562012
11,w3,0,4,0,0.002492666244506836
11,w3,0,5,0,1.0001248121261597
11,w3,0,6,0,0.0009033083915710449
11,w3,0,7,0,1.0001250505447388
11,w3,1,2,0,1.0001131296157837
11,w3,1,3,0,0.0011180639266967773
11,w3,1,4,0,1.000147819519043
11,w3,1,5,0,0.001693129539489746
11,w3,1,6,0,1.000135064125061
11,w3,1,7,0,0.001718759536743164
11,w3,2,3,1,1.000128984451294
11,w3,2,4,0,0.0006369352340698242
11,w3,2,5,0,1.0001033544540405
11,w3,2,6,0,0.0019338726997375488
11,w3,2,7,0,1.0001039505004883
11,w3,3,4,0,1.000163197517395
11,w3,3,5,0,0.0017270445823669434
11,w3,3,6,0,1.0001522302627563
11,w3,3,7,0,0.0017393231391906738
11,w3,4,5,1,1.0001370906829834
11,w3,4,6,0,0.002538919448852539
11,w3,4,7,0,1.0001386404037476
11,w3,5,6,0,1.0001261234283447
11,w3,5,7,0,-3.266334533691406e-05
11,w3,6,7,1,1.0001261234283447
12,w1,0,1,1,0.9940580129623413
12,w1,0,2,0,0.00046437978744506836
12,w1,0,3,0,0.9939980506896973
12,w1,0,4,0,0.0018079876899719238
12,w1,0,5,0,0.9939993619918823
12,w1,0,6,0,0.001740097999572754
12,w1,0,7,0,0.9942660927772522
12,w1,1,2,0,0.9940894842147827
12,w1,1,3,0,0.0006661415100097656
12,w1,1,4,0,0.9936370253562927
12,w1,1,5,0,0.0006633996963500977
12,w1,1,6,0,0.9939225912094116
12,w1,1,7,0,0.0026013851165771484
12,w1,2,3,1,0.9940294027328491
12,w1,2,4,0,0.0024570226669311523
12,w1,2,5,0,0.9940305352210999
12,w1,2,6,0,0.0024605989456176758
12,w1,2,7,0,0.9942981004714966
12,w1,3,4,0,0.9935746192932129
12,w1,3,5,0,-0.0002334117889404297
12,w1,3,6,0,0.9938620924949646
12,w1,3,7,0,0.001788020133972168
12,w1,4,5,1,0.9935759902000427
12,w1,4,6,0,0.0012583732604980469
12,w1,4,7,0,0.9938651323318481
12,w1,5,6,0,0.9938634037971497
12,w1,5,7,0,0.0017882585525512695
12,w1,6,7,1,0.9941409826278687
12,w2,0,1,1,1.0010133981704712
12,w2,0,2,0,-5.984306335449219e-05
12,w2,0,3,0,1.0009913444519043
12,w2,0,4,0,0.00029975175857543945
12,w2,0,5,0,1.0009907484054565
12,w2,0,6,0,0.0002847909927368164
12,w2,0,7,0,1.0010074377059937
12,w2,1,2,0,1.0010141134262085
12,w2,1,3,0,2.110004425048828e-05
12,w2,1,4,0,1.001018762588501
12,w2,1,5,0,2.3484230041503906e-05
12,w2,1,6,0,1.0010086297988892
12,w2,1,7,0,0.0005463361740112305
12,w2,2,3,1,1.0009915828704834
12,w2,2,4,0,0.0004981756210327148
12,w2,2,5,0,1.0009909868240356
12,w2,2,6,0,0.000510096549987793
12,w2,2,7,0,1.0010076761245728
12,w2,3,4,0,1.0009962320327759
12,w2,3,5,0,-0.00017130374908447266
12,w2,3,6,0,1.0009865760803223
12,w2,3,7,0,0.0003057122230529785
12,w2,4,5,1,1.0009956359863281
12,w2,4,6,0,0.00017535686492919922
12,w2,4,7,0,1.001011848449707
12,w2,5,6,0,1.0009859800338745
12,w2,5,7,0,0.0003070831298828125
12,w2,6,7,1,1.0010027885437012
12,w3,0,1,1,1.000023365020752
12,w3,0,2,0,0.0005049705505371094
12,w3,0,3,0,1.0000172853469849
12,w3,0,4,0,0.001820206642150879
12,w3,0,5,0,1.0000156164169312
12,w3,0,6,0,0.0017732977867126465
12,w3,0,7,0,1.000022292137146
12,w3,1,2,0,1.000025987625122
12,w3,1,3,0,0.0006982088088989258
12,w3,1,4,0,1.0000245571136475
12,w3,1,5,0,0.0006982088088989258
12,w3,1,6,0,1.000019907951355
12,w3,1,7,0,0.0026611685752868652
12,w3,2,3,1,1.0000196695327759
12,w3,2,4,0,0.0025040507316589355
12,w3,2,5,0,1.0000180006027222
12,w3,2,6,0,0.002534151077270508
12,w3,2,7,0,1.000024437904358
12,w3,3,4,0,1.0000187158584595
12,w3,3,5,0,-0.00019669532775878906
12,w3,3,6,0,1.000012755393982
12,w3,3,7,0,0.001814424991607666
12,w3,4,5,1,1.0000174045562744
12,w3,4,6,0,0.0012952089309692383
12,w3,4,7,0,1.0000221729278564
12,w3,5,6,0,1.0000112056732178
12,w3,5,7,0,0.0018135905265808105
12,w3,6,7,1,1.0000137090682983
13,w1,0,1,1,0.9925484657287598
13,w1,0,2,0,0.001866459846496582
13,w1,0,3,0,0.9925529956817627
13,w1,0,4,0,0.001867055892944336
13,w1,0,5,0,0.9925479292869568
13,w1,0,6,0,-0.00022149085998535156
13,w1,0,7,0,0.9925603270530701
13,w1,1,2,0,0.992362916469574
13,w1,1,3,0,-0.00013256072998046875
13,w1,1,4,0,0.9923638105392456
13,w1,1,5,0,-8.130073547363281e-05
13,w1,1,6,0,0.9925529956817627
13,w1,1,7,0,4.792213439941406e-05
13,w1,2,3,1,0.9923675060272217
13,w1,2,4,0,-0.00020074844360351562
13,w1,2,5,0,0.9923625588417053
13,w1,2,6,0,0.0017877817153930664
13,w1,2,7,0,0.9923748970031738
13,w1,3,4,0,0.9923684000968933
13,w1,3,5,0,-0.0002409219741821289
13,w1,3,6,0,0.9925582408905029
13,w1,3,7,0,-0.00012922286987304688
13,w1,4,5,1,0.9923635125160217
13,w1,4,6,0,0.0017873048782348633
13,w1,4,7,0,0.9923757910728455
13,w1,5,6,0,0.9925531148910522
13,w1,5,7,0,-7.43865966796875e-05
13,w1,6,7,1,0.9925656914710999
13,w2,0,1,1,0.9996358752250671
13,w2,0,2,0,0.0003407001495361328
13,w2,0,3,0,0.9996357560157776
13,w2,0,4,0,0.0003426074981689453
13,w2,0,5,0,0.9996364712715149
13,w2,0,6,0,-0.00022912025451660156
13,w2,0,7,0,0.9996320605278015
13,w2,1,2,0,0.9996291399002075
13,w2,1,3,0,-0.00020623207092285156
13,w2,1,4,0,0.9996289014816284
13,w2,1,5,0,-0.00016617774963378906
13,w2,1,6,0,0.9996365308761597
13,w2,1,7,0,-0.00013387203216552734
13,w2,2,3,1,0.9996292591094971
13,w2,2,4,0,-0.00022339820861816406
13,w2,2,5,0,0.9996299743652344
13,w2,2,6,0,0.00029093027114868164
13,w2,2,7,0,0.9996256828308105
13,w2,3,4,0,0.999629020690918
13,w2,3,5,0,-0.0002498626708984375
13,w2,3,6,0,0.9996364116668701
13,w2,3,7,0,-0.00021398067474365234
13,w2,4,5,1,0.9996297359466553
13,w2,4,6,0,0.00029140710830688477
13,w2,4,7,0,0.9996254444122314
13,w2,5,6,0,0.9996371269226074
13,w2,5,7,0,-0.0001709461212158203
13,w2,6,7,1,0.9996327757835388
13,w3,0,1,1,1.0010219812393188
13,w3,0,2,0,0.0018628835678100586
13,w3,0,3,0,1.0010231733322144
13,w3,0,4,0,0.0018615126609802246
13,w3,0,5,0,1.001023292541504
13,w3,0,6,0,-0.00020778179168701172
13,w3,0,7,0,1.001041054725647
13,w3,1,2,0,1.000996470451355
13,w3,1,3,0,-0.00010156631469726562
13,w3,1,4,0,1.000996470451355
13,w3,1,5,0,-5.269050598144531e-05
13,w3,1,6,0,1.0010263919830322
13,w3,1,7,0,8.416175842285156e-05
13,w3,2,3,1,1.00099778175354
13,w3,2,4,0,-0.0002104043960571289
13,w3,2,5,0,1.0009979009628296
13,w3,2,6,0,0.0017894506454467773
13,w3,2,7,0,1.0010151863098145
13,w3,3,4,0,1.00099778175354
13,w3,3,5,0,-0.00024271011352539062
13,w3,3,6,0,1.0010266304016113
13,w3,3,7,0,-9.870529174804688e-05
13,w3,4,5,1,1.00099778175354
13,w3,4,6,0,0.0017889738082885742
13,w3,4,7,0,1.001015067100525
13,w3,5,6,0,1.00102698802948
13,w3,5,7,0,-4.684925079345703e-05
13,w3,6,7,1,1.0010446310043335
14,w1,0,1,1,0.9915322065353394
14,w1,0,2,0,0.0018640756607055664
14,w1,0,3,0,0.9915322065353394
14,w1,0,4,0,0.0018645524978637695
14,w1,0,5,0,0.9915322065353394
14,w1,0,6,0,-0.00027191638946533203
14,w1,0,7,0,0.9915322065353394
14,w1,1,2,0,0.9911205768585205
14,w1,1,3,0,-0.00033092498779296875
14,w1,1,4,0,0.9911207556724548
14,w1,1,5,0,-0.00033092498779296875
14,w1,1,6,0,0.9915322065353394
14,w1,1,7,0,-0.00033092498779296875
14,w1,2,3,1,0.9911205768585205
14,w1,2,4,0,-0.00020682811737060547
14,w1,2,5,0,0.9911205768585205
14,w1,2,6,0,0.0018640756607055664
14,w1,2,7,0,0.9911205768585205
14,w1,3,4,0,0.9911207556724548
14,w1,3,5,0,-0.00033092498779296875
14,w1,3,6,0,0.9915322065353394
14,w1,3,7,0,-0.00033092498779296875
14,w1,4,5,1,0.9911207556724548
14,w1,4,6,0,0.0018645524978637695
14,w1,4,7,0,0.9911207556724548
14,w1,5,6,0,0.9915322065353394
14,w1,5,7,0,-0.00033092498779296875
14,w1,6,7,1,0.9915322065353394
14,w2,0,1,1,1.0005208253860474
14,w2,0,2,0,0.0002956390380859375
14,w2,0,3,0,1.0005208253860474
14,w2,0,4,0,0.0002961158752441406
14,w2,0,5,0,1.0005208253860474
14,w2,0,6,0,-0.0002143383026123047
14,w2,0,7,0,1.0005208253860474
14,w2,1,2,0,1.0005311965942383
14,w2,1,3,0,-0.0003516674041748047
14,w2,1,4,0,1.0005311965942383
14,w2,1,5,0,-0.0003516674041748047
14,w2,1,6,0,1.0005208253860474
14,w2,1,7,0,-0.0003516674041748047
14,w2,2,3,1,1.0005311965942383
14,w2,2,4,0,-0.00022912025451660156
14,w2,2,5,0,1.0005311965942383
14,w2,2,6,0,0.0002956390380859375
14,w2,2,7,0,1.0005311965942383
14,w2,3,4,0,1.0005311965942383
14,w2,3,5,0,-0.0003516674041748047
14,w2,3,6,0,1.0005208253860474
14,w2,3,7,0,-0.0003516674041748047
14,w2,4,5,1,1.0005311965942383
14,w2,4,6,0,0.0002961158752441406
14,w2,4,7,0,1.0005311965942383
14,w2,5,6,0,1.0005208253860474
14,w2,5,7,0,-0.0003516674041748047
14,w2,6,7,1,1.0005208253860474
14,w3,0,1,1,1.0003747940063477
14,w3,0,2,0,0.0018247365951538086
14,w3,0,3,0,1.0003747940063477
14,w3,0,4,0,0.0018251538276672363
14,w3,0,5,0,1.0003747940063477
14,w3,0,6,0,-0.00022280216217041016
14,w3,0,7,0,1.0003747940063477
14,w3,1,2,0,1.000465750694275
14,w3,1,3,0,-0.0002512931823730469
14,w3,1,4,0,1.0004656314849854
14,w3,1,5,0,-0.0002512931823730469
14,w3,1,6,0,1.0003747940063477
14,w3,1,7,0,-0.0002512931823730469
14,w3,2,3,1,1.000465750694275
14,w3,2,4,0,-0.00022101402282714844
14,w3,2,5,0,1.000465750694275
14,w3,2,6,0,0.0018247365951538086
14,w3,2,7,0,1.000465750694275
14,w3,3,4,0,1.0004656314849854
14,w3,3,5,0,-0.0002512931823730469
14,w3,3,6,0,1.0003747940063477
14,w3,3,7,0,-0.0002512931823730469
14,w3,4,5,1,1.0004656314849854
14,w3,4,6,0,0.0018251538276672363
14,w3,4,7,0,1.0004656314849854
14,w3,5,6,0,1.0003747940063477
14,w3,5,7,0,-0.0002512931823730469
14,w3,6,7,1,1.0003747940063477
15,w1,0,1,1,0.9907631278038025
15,w1,0,2,0,1.245737075805664e-05
15,w1,0,3,0,0.9907561540603638
15,w1,0,4,0,0.0016793012619018555
15,w1,0,5,0,0.9907675385475159
15,w1,0,6,0,0.002208232879638672
15,w1,0,7,0,0.9909294843673706
15,w1,1,2,0,0.9907770156860352
15,w1,1,3,0,0.00015544891357421875
15,w1,1,4,0,0.9903790950775146
15,w1,1,5,0,0.0007197856903076172
15,w1,1,6,0,0.9901376962661743
15,w1,1,7,0,0.0017724037170410156
15,w1,2,3,1,0.9907693266868591
15,w1,2,4,0,0.0016474723815917969
15,w1,2,5,0,0.9907816648483276
15,w1,2,6,0,0.002172708511352539
15,w1,2,7,0,0.9909420609474182
15,w1,3,4,0,0.990371584892273
15,w1,3,5,0,0.0007898807525634766
15,w1,3,6,0,0.9901282787322998
15,w1,3,7,0,0.0018178224563598633
15,w1,4,5,1,0.9903835654258728
15,w1,4,6,0,0.0008380413055419922
15,w1,4,7,0,0.9905507564544678
15,w1,5,6,0,0.9901419878005981
15,w1,5,7,0,0.0022403597831726074
15,w1,6,7,1,0.9903168678283691
15,w2,0,1,1,0.9991029500961304
15,w2,0,2,0,-0.00013566017150878906
15,w2,0,3,0,0.9991047978401184
15,w2,0,4,0,0.0002810955047607422
15,w2,0,5,0,0.9991049766540527
15,w2,0,6,0,0.0004025697708129883
15,w2,0,7,0,0.9990856051445007
15,w2,1,2,0,0.9990986585617065
15,w2,1,3,0,-0.00010263919830322266
15,w2,1,4,0,0.9991106986999512
15,w2,1,5,0,5.21540641784668e-05
15,w2,1,6,0,0.9991168975830078
15,w2,1,7,0,0.00032520294189453125
15,w2,2,3,1,0.9991005063056946
15,w2,2,4,0,0.00026738643646240234
15,w2,2,5,0,0.9991006851196289
15,w2,2,6,0,0.00038701295852661133
15,w2,2,7,0,0.999081552028656
15,w2,3,4,0,0.9991124272346497
15,w2,3,5,0,7.641315460205078e-05
15,w2,3,6,0,0.999118447303772
15,w2,3,7,0,0.00034165382385253906
15,w2,4,5,1,0.9991127848625183
15,w2,4,6,0,7.891654968261719e-05
15,w2,4,7,0,0.9990925788879395
15,w2,5,6,0,0.9991187453269958
15,w2,5,7,0,0.00046902894973754883
15,w2,6,7,1,0.9990984797477722
15,w3,0,1,1,1.000071406364441
15,w3,0,2,0,1.9490718841552734e-05
15,w3,0,3,0,1.0000873804092407
15,w3,0,4,0,0.0016367435455322266
15,w3,0,5,0,1.0000886917114258
15,w3,0,6,0,0.002137303352355957
15,w3,0,7,0,1.000093698501587
15,w3,1,2,0,1.0000876188278198
15,w3,1,3,0,0.0001888275146484375
15,w3,1,4,0,1.0000580549240112
15,w3,1,5,0,0.0007902383804321289
15,w3,1,6,0,1.000000238418579
15,w3,1,7,0,0.0018514394760131836
15,w3,2,3,1,1.0001029968261719
15,w3,2,4,0,0.0015985965728759766
15,w3,2,5,0,1.0001039505004883
15,w3,2,6,0,0.0020825862884521484
15,w3,2,7,0,1.000108242034912
15,w3,3,4,0,1.0000733137130737
15,w3,3,5,0,0.0008649826049804688
15,w3,3,6,0,1.0000169277191162
15,w3,3,7,0,0.0019056200981140137
15,w3,4,5,1,1.000074863433838
15,w3,4,6,0,0.00089263916015625
15,w3,4,7,0,1.000074028968811
15,w3,5,6,0,1.0000159740447998
15,w3,5,7,0,0.0023680925369262695
15,w3,6,7,1,1.0000237226486206
16,w1,0,1,1,0.9903830885887146
16,w1,0,2,0,-0.0001678466796875
16,w1,0,3,0,0.9907640218734741
16,w1,0,4,0,-0.00016748905181884766
16,w1,0,5,0,0.9910082817077637
16,w1,0,6,0,-0.00022304058074951172
16,w1,0,7,0,0.9903273582458496
16,w1,1,2,0,0.990373432636261
16,w1,1,3,0,0.002387523651123047
16,w1,1,4,0,0.9903798699378967
16,w1,1,5,0,0.0019249916076660156
